title,published,KernAI_stock_news_distilbert,gigachat_score_only,deepseek_score
Helsingin Sanomat узнала о заморозке активов «Яндекса» в Финляндии,2022-09-22 13:04:19,-99.49185252189636,-80,-30
«Яндекс» начал строительство своего самого мощного дата-центра в России,2022-09-23 06:00:15,97.60397672653198,80,70
Волож предложил Кудрину 5% в «Яндексе» за переход в компанию,2022-09-23 13:42:20,0,40,50
Многолетний сотрудник Кудрина стал новым руководителем GR «Яндекса»,2022-09-29 09:53:15,0,35,5
«Яндекс» объяснил исчезновение с карт границ регионов,2022-10-06 15:44:50,-98.67212772369385,50,5
«Дзен» разрешил авторам-нерезидентам выводить средства на карты,2022-10-18 04:00:23,-99.36479926109314,25,50
«Яндекс» выпустит свои первые телевизоры с «Алисой»,2022-10-25 09:03:03,87.5835120677948,75,75
Сквоттеры заняли дом основателя «Яндекса» Воложа в Амстердаме,2022-10-31 17:30:11,0,Error_Evaluation_Gigachat,-20
Пользователи пожаловались на сбой в работе сервиса «Яндекс Go»,2022-11-09 11:09:32,-99.84639883041382,-50,-30
В Нидерландах отказались выселить сквоттеров из дома основателя «Яндекса»,2022-11-16 23:47:15,-88.32817673683167,30,5
Кудрин перейдет в «Яндекс» на фоне раздела ИТ-бизнеса,2022-11-25 12:05:59,91.84555411338806,50,50
Первый вице-спикер Госдумы стал кандидатом на пост главы Счетной палаты,2022-11-27 14:30:15,0,0,5
Кудрин заявил о планах работать в «больших проектах» с частным бизнесом,2022-11-29 07:05:48,93.51065754890442,25,50
Комитет Совфеда поддержал отставку Кудрина с поста главы Счетной палаты,2022-11-29 07:54:24,0,50,-20
Совфед освободил Кудрина с поста главы Счетной палаты,2022-11-30 07:33:28,0,25,5
Кудрин решил «собраться с мыслями» перед переходом на новую работу,2022-11-30 08:27:54,0,0,5
"Матвиенко пожелала, чтобы при Кудрине Совфед чаще попадал в топ «Яндекса»",2022-11-30 08:50:05,-90.97516536712646,25,5
"The Bell узнал, как будут управлять «Яндексом» после раздела активов",2022-12-02 16:35:18,0,50,40
«Яндекс.Навигатор» объяснил сбой проблемами с GPS,2022-12-08 17:26:43,-97.68329858779907,-50,-10
Кудрин показал бейджик после перехода в «Яндекс»,2022-12-09 13:30:57,65.96229076385498,50,5
В Совфеде заявили об отсутствии предложений на пост главы Счетной палаты,2022-12-09 15:33:05,0,0,0
«Яндекс» допустил введение для сотрудников гибридного формата работы,2022-12-10 02:10:13,0,25,5
«Яндекс» представит собственный электросамокат,2022-12-13 05:55:42,98.92210364341736,75,50
Волошина переизбрали в совет директоров «Яндекса»,2022-12-23 07:25:17,0,25,5
«Коммерсантъ» узнал о планах «Яндекса» и VK по созданию мобильной ОС,2022-12-30 01:28:50,0,50,50
Волож сообщил сотрудникам «Яндекса» о своем уходе,2022-12-30 09:37:04,-79.84907627105713,-50,-30
Волож не останется внешним консультантом «Яндекса»,2022-12-30 13:06:49,0,-50,-20
Аналитики назвали города с самыми высокими сугробами после Нового года,2023-01-17 00:11:04,0,0,0
«Газпром» занял место Google в студенческом рейтинге лучших работодателей,2023-01-24 19:00:43,0,25,5
«Яндекс» сообщил об утечке из хранилища данных с кодом проектов,2023-01-26 09:37:24,-99.83609318733215,-50,-40
«Яндекс» раскрыл первые итоги расследования утечки кода,2023-01-30 16:32:50,0,25,-30
«Росатом» и РЖД выпали из десятки лучших работодателей России,2023-01-31 07:00:37,-99.80539083480835,0,-20
«Яндекс» отверг обвинения в прослушке пользователей «умных» колонок,2023-01-31 20:31:35,-74.89169836044312,75,5
Эксперты назвали подходящие для катания в феврале горнолыжные курорты,2023-02-03 02:00:16,0,0,5
«Яндекс» решил открыть собственный офис в Турции,2023-02-03 15:09:54,0,50,50
В работе сервисов «Яндекса» произошел сбой,2023-02-06 14:20:34,-99.61754083633423,-50,-30
Суд вернул «Яндексу» бренд «Яндекс.Афиша»,2023-02-07 14:31:02,0,75,50
Антимонопольное агентство Казахстана составило протокол на «Яндекс.Такси»,2023-02-13 10:05:01,0,-50,-30
ИТ-компании попросили оставить им доступ к данным о владельцах квартир,2023-02-16 04:30:11,-98.09491038322449,35,20
В работе «Яндекс.Музыки» произошел сбой,2023-02-16 15:11:30,-99.43324327468872,-75,-20
«Яндекс» запустил альтернативу Booking,2023-02-28 05:21:21,92.96861290931702,50,50
Как может пройти раздел «Яндекса» и кто претендует на долю в компании,2023-03-05 21:00:47,97.88627624511719,-50,30
Глава РАНХиГС покинул совет директоров «Яндекса» после санкций,2023-03-06 18:56:24,-60.39808392524719,-25,-20
ЦБ аннулировал брокерскую лицензию Яндекс Банка,2023-03-07 10:56:14,0,-80,-40
В работе «Яндекс.Такси» в России и Армении произошел сбой,2023-03-09 10:45:20,-98.15903306007385,-50,-20
«Сбер» оценил убытки от потери и продажи «дочек» в кризис в ₽143 млрд,2023-03-09 15:33:11,-99.64209794998169,-50,-40
«Яндекс» объявил о переводе сотрудников на гибридный формат работы,2023-03-10 11:42:20,0,25,30
«Яндекс» после данных о сбое «Музыки» в ДНР заявил о ее стабильной работе,2023-03-10 11:56:44,0,Error_Evaluation_Gigachat,5
Расходы россиян на развлечения выросли зимой минимум на 30%,2023-03-15 05:00:35,-99.39320087432861,50,50
"NASDAQ объявила о делистинге акций «Яндекса», QIWI, Ozon, HeadHunter",2023-03-15 20:30:56,0,-100,-70
"Делистинг Yandex, Ozon, QIWI и других компаний. Что это значит",2023-03-16 13:51:40,0,-100,-70
Reuters узнал о блоке сделки в Италии из-за возможной связи с «Яндексом»,2023-03-24 09:54:18,0,-30,-20
«Яндекс» показал новые устройства для «умного» дома,2023-04-04 08:46:49,99.3074893951416,25,50
«Яндекс» представил прототип нейросети для генерации картинок,2023-04-05 09:52:00,99.54350590705872,50,75
Вучич пообещал появление в Сербии беспилотных авто и роботов-доставщиков,2023-04-06 22:25:41,0,50,50
В работе сервисов «Яндекса» произошел сбой,2023-04-14 14:20:47,-99.61754083633423,-50,-30
"Зеленский ввел санкции против дочери Шойгу, «Яндекса» и VK",2023-04-15 13:04:48,-99.54374432563782,Error_Evaluation_Gigachat,-30
«Яндекс» выпустил в продажу устройство для «умного» дома,2023-04-18 09:08:40,95.70046663284302,35,50
«Яндекс» выкупил долю американской Uber в совместном бизнесе,2023-04-21 13:15:31,98.58620166778564,75,50
Количество сотрудников «Яндекса» за границей выросло в три раза,2023-04-27 03:00:11,98.43103885650635,50,5
«Яндекс» раскрыл сумму сделки от продажи «Дзена» VK,2023-05-09 16:26:36,0,30,50
Delivery Club сменит название,2023-05-16 06:35:23,0,-25,5
Суд разрешил занявшим дом Воложа в Амстердаме сквоттерам в нем остаться,2023-05-16 18:29:33,0,Error_Evaluation_Gigachat,0
«Яндекс» добавил в «Алису» аналог ChatGPT,2023-05-17 10:56:06,0,75,70
Bloomberg узнал о предложении Потанина купить контрольную долю «Яндекса»,2023-05-19 08:14:00,80.81292510032654,-80,50
Костин подтвердил интерес ВТБ к покупке доли в «Яндексе»,2023-05-23 06:28:55,98.93258810043335,80,50
VK будет учить блогеров бороться с «синдромом самозванца»,2023-05-24 06:27:40,0,0,5
Роскомнадзор предупредил об опасностях рекомендательных сервисов,2023-05-24 07:39:54,-99.82380867004395,25,-20
Bloomberg узнал о трех вариантах для инвесторов «Яндекса»,2023-05-25 10:49:43,0,50,30
«Яндекс» прокомментировал условия сделки с инвесторами,2023-05-25 14:00:43,0,50,50
ВТБ объяснил механизм покупки доли в «Яндексе»,2023-05-26 14:58:07,0,50,50
"«Яндекс.Такси» и «Ситимобил» рассказали, как работают во время сбоя GPS",2023-05-30 13:15:53,0,30,5
Курьеров Delivery переведут на цвета «Яндекса» и избавят от зеленых сумок,2023-06-05 07:00:23,-99.09101128578186,25,5
«Яндекс» добился отмены решения о делистинге на NASDAQ,2023-06-08 08:09:08,-98.751962184906,85,70
После испытаний в Ясенево роботакси «Яндекса» запустят в других районах,2023-06-09 09:07:05,97.56954312324524,50,70
Костин усомнился в участии ВТБ в сделке с «Яндексом» после ухода Воложа,2023-06-09 18:22:47,-78.90166640281677,-50,-20
Глава ВТБ предложил провести сделку с «Яндексом» по схеме Fortum,2023-06-16 07:13:16,0,50,50
Глава ВТБ предложил торпедировать сделку с «Яндексом»,2023-06-16 08:19:11,0,-80,-30
«Яндекс» оштрафовали на ₽2 млн за непередачу ФСБ данных о пользователях,2023-06-18 23:21:30,-99.84627962112427,-30,-30
Подростки посчитали Instagram и Netflix «устаревшими для России» трендами,2023-06-20 04:00:17,-99.71228241920471,25,0
В суд поступил протокол на «Кинопоиск» за демонстрацию ЛГБТ детям,2023-06-20 13:01:39,0,Error_Evaluation_Gigachat,5
Связанная с лидером «Новых людей» фирма заинтересовалась «Яндексом»,2023-06-25 16:49:03,96.81921005249023,50,20
На главу «Яндекса» составили протокол о демонстрации ЛГБТ детям,2023-07-05 12:55:32,0,Error_Evaluation_Gigachat,-20
Курьеры «Яндекса» устроили забастовку в центре Астаны,2023-07-10 03:41:21,93.08764338493347,-80,-20
Кудрин оставил без комментариев включение в санкционный список США,2023-07-20 17:37:46,-98.82678389549255,Error_Evaluation_Gigachat,0
«Яндекс» научил «Алису» понимать команды без ее имени,2023-07-26 09:32:29,0,75,50
Какие результаты показал «Яндекс» на фоне реструктуризации и что дальше,2023-07-27 21:02:34,0,75,50
У россиян в два раза вырос спрос на поездки в город в 50 км от Литвы,2023-07-28 02:00:06,99.68318343162537,20,5
Гендиректора «Яндекса» оштрафовали за сцены с ЛГБТ в фильмах без «18+»,2023-08-02 10:32:35,-99.84177350997925,Error_Evaluation_Gigachat,-20
Власти Казахстана объяснили отключение домена «Яндекса»,2023-08-09 12:04:42,-99.25763607025146,30,-10
Волож выступил против военных действий на Украине,2023-08-10 09:23:55,0,Error_Evaluation_Gigachat,30
Медведев задал вопрос о лояльности после опыта с нейросетью «Яндекса»,2023-08-14 19:13:32,0,Error_Evaluation_Gigachat,5
«Яндекс» перенесет серверы yandex.kz в Казахстан,2023-08-21 11:49:42,0,50,50
«Интерфакс» узнал о перезапуске Yandex N.V. под новым брендом за рубежом,2023-08-22 19:00:12,0,50,60
«Яндекс» переименовал «Практикум» за рубежом,2023-08-25 04:38:07,0,25,5
"FT узнала, что Волож попросил ЕС снять с него санкции",2023-08-27 06:48:34,0,Error_Evaluation_Gigachat,20
Экс-главу «Яндекса» в России исключили из правительственной комиссии,2023-09-01 00:49:09,-99.59518909454346,-30,-20
В Финляндии пообещали не блокировать сервис такси «Яндекса»,2023-09-04 22:22:32,0,50,20
Как «Яндекс» решил зарабатывать на своем аналоге ChatGPT,2023-09-07 21:00:46,0,50,50
Владимир Путин прокомментировал антивоенное заявление Аркадия Воложа,2023-09-12 07:48:35,0,Error_Evaluation_Gigachat,0
«Яндекс» запустил сервис оплаты смартфоном,2023-09-14 11:07:13,97.36130237579346,75,50
Frank Media узнал о плане обмена доли ВТБ в Fortenova на акции «Яндекса»,2023-09-26 14:41:28,0,50,40
Финляндия пообещала не мешать передаче данных такси «Яндекса» в Россию,2023-09-26 18:08:21,0,80,30
«Яндекс» запустил аренду электросамокатов в Сербии,2023-09-29 10:15:32,99.35346841812134,50,50
В Узбекистане пригрозили Yandex Go блокировкой,2023-10-06 13:32:43,-99.62518811225891,-80,-30
"Как выглядит новая штаб-квартира «Яндекса» за 1,5 года до открытия",2023-10-21 08:30:41,0,20,30
«Яндекс» объединил четыре сервиса в одно бизнес-направление,2023-10-24 08:56:12,98.61840605735779,75,40
«Яндекс» начал тестировать запрет на подачу такси в места без остановки,2023-10-25 02:13:48,-73.36799502372742,-25,5
«Яндекс» начнет удалять неактивные аккаунты,2023-10-25 13:03:45,-99.69726800918579,-30,5
«Яндекс» выпустил «Карты» нового поколения с движением по полосам,2023-10-26 07:04:03,98.31504225730896,25,50
Forbes узнал о новой оценке «Яндекса» в переговорах с инвесторами,2023-10-26 07:19:59,0,50,40
«Яндекс» назвал причины роста цен на такси в России,2023-10-27 10:19:09,0,-50,20
Yandex N.V. получил одобрение правкомиссии на реструктуризацию,2023-10-27 12:19:04,99.52138662338257,50,75
«Яндекс» запустил авторизацию по картинке,2023-10-31 10:00:41,99.48248863220215,50,40
«Яндекс» научился автоматически учитывать погоду при курьерской доставке,2023-11-01 03:00:28,0,25,50
РБК представил рейтинг российских работодателей,2023-11-09 09:00:14,98.72313141822815,35,5
Reuters сообщил о планах продажи всего бизнеса «Яндекса» в России,2023-11-14 15:26:56,-99.63334798812866,-90,-70
«Яндекс» создал свой электровелосипед для курьеров и новую колонку,2023-11-16 08:00:26,98.40954542160034,50,50
«Почта» и «Яндекс» завершили эксперимент с доставкой посылок роботами,2023-11-16 11:21:16,99.04909133911133,-50,5
ФАС завела дело против «Яндекса» за недостоверную рекламу,2023-11-20 07:36:53,0,-75,-30
Власти Москвы оценили готовность штаб-квартиры «Яндекса»,2023-11-20 12:56:14,99.63840246200562,25,5
Бывший глава «Яндекса» Худавердян оспорил отказ в снятии санкций ЕС,2023-11-21 10:52:28,0,Error_Evaluation_Gigachat,-20
«Яндекс» сменит оператора рекламы на крышах такси,2023-12-03 06:00:26,-98.1738030910492,25,50
«Яндекс» оценил эффект от внедрения ИИ в экономике в 7 трлн руб.,2023-12-06 11:55:51,0,80,70
«Алиса» перестала подчиняться пользователям из-за сбоя,2023-12-12 17:07:26,-99.74517226219177,0,-20
Юристы Воложа в суде ЕС заявили о «постоянной угрозе возмездия»,2023-12-13 18:09:13,-99.81690645217896,Error_Evaluation_Gigachat,-30
«Яндекс» временно удалил информацию о Домодедово из табло расписания,2023-12-14 13:40:44,0,-30,-20
Продажи билетов на спектакли и концерты установили исторический рекорд,2023-12-18 06:02:42,98.84182810783386,50,50
Крупнейшие маркетплейсы создадут свою ассоциацию,2023-12-18 07:00:57,72.86285758018494,25,50
В «Яндексе» объяснили пропажу названия Эгейского моря с карты,2023-12-25 13:24:09,-54.02703285217285,25,0
Reuters cообщил о переносе реструктуризации «Яндекса» на следующий год,2023-12-25 17:06:22,-99.75282549858093,-30,-30
«Яндекс» перенес серверы yandex.kz в Казахстан,2023-12-26 11:46:05,0,25,30
Forbes назвал Потанина предполагаемым участником капитала Yandex N.V.,2023-12-27 09:05:40,-99.65283274650574,25,30
«Яндекс» зарегистрировался в российском офшоре,2023-12-27 14:18:33,0,Error_Evaluation_Gigachat,30
В Латвии закрыли доступ к ресурсам «Яндекса»,2023-12-28 13:09:47,0,-80,-20
В «Яндекс Музыке» появились песни ушедших иностранных артистов,2024-01-14 07:00:25,0,25,30
В работе «Яндекс.Карт» в мобильных браузерах произошел сбой,2024-01-15 08:59:18,-98.98764491081238,-50,-20
"Forbes узнал, что Потанин и Алекперов против 5% «Яндекса» для Кудрина",2024-01-17 09:04:07,0,Error_Evaluation_Gigachat,25
Владельцем юрлица «Яндекса» в России стала калининградская структура,2024-01-23 06:34:23,0,30,30
«Яндекс» начал поиск специалистов по беспилотным автомобилям в Китае,2024-01-23 07:10:26,0,50,50
В топ-3 студенческого рейтинга лучших работодателей вошли VK и «Тинькофф»,2024-01-24 21:23:32,99.07811284065247,25,30
Yandex договорилась о продаже бизнеса в России,2024-02-05 06:03:19,0,-80,50
ЛУКОЙЛ назвал размер своей доли в «Яндексе» после закрытия сделки,2024-02-05 07:25:00,96.96533679962158,25,40
Стала известна стоимость продажи Yandex N.V. российского «Яндекса»,2024-02-05 08:22:03,-99.47901964187622,50,30
Кремль назвал продолжение работы «Яндекса» важным для России,2024-02-05 09:27:57,98.43690395355225,80,50
Кудрин словами «большая работа» оценил продажу российского бизнеса Yandex,2024-02-05 11:12:21,99.55655932426453,50,20
«Яндекс» создаст фонд совладельцев для менеджеров,2024-02-05 13:26:01,64.6618127822876,35,50
Продажа российского «Яндекса»,2024-02-05 15:19:30,0,-100,-30
Доля пользователей Telegram достигла почти половины населения России,2024-02-05 21:00:32,99.80474710464478,-50,50
ФНС подала иск о признании недействительной сделки с IKEA на ₽13 млрд,2024-02-05 21:22:14,-99.03558492660522,-80,-30
«Яндекс Маркет» запустил собственный бренд компьютерной техники,2024-02-06 21:01:20,99.04924035072327,75,50
«Яндекс» вернулся к планам купить рекламную платформу eLama,2024-02-07 11:45:37,99.58013892173767,50,50
Менеджеры «Яндекса» станут крупнейшими совладельцами компании,2024-02-08 07:22:07,98.5554575920105,80,60
Кремль ответил на вопрос о встрече Путина и Кудрина по разделу «Яндекса»,2024-02-09 11:43:46,0,Error_Evaluation_Gigachat,20
ФАС возбудила дело против «Яндекса» из-за рекламы написания дипломов,2024-02-14 08:30:42,0,-30,-30
Путин разрешил сделки с акциями «Яндекс Банка»,2024-02-14 11:02:13,0,Error_Evaluation_Gigachat,50
«Яндекс Такси» предложил клиентам воспользоваться метро из-за снега,2024-02-15 09:20:02,96.6547429561615,25,5
Совет директоров Yandex N.V. одобрил продажу российского бизнеса,2024-02-15 13:37:24,0,-80,50
Евросоюз снимет санкции с основателя «Яндекса» Воложа,2024-02-21 16:01:30,-61.98449730873108,80,50
«Яндекс» возглавил рейтинг самых дорогих компаний Рунета,2024-02-22 08:14:23,96.03624939918518,85,70
Как Telegram обогнал в России Сбербанк и Wildberries. Инфографика,2024-02-24 13:00:19,97.78351187705994,50,5
ФАС заявила о серьезных замечаниях к «Яндекс Такси» из-за ценообразования,2024-02-25 22:00:06,0,-50,-40
«Яндекс» запустил вход в сервисы по лицу или отпечатку пальца,2024-02-27 09:26:51,97.70839810371399,80,50
Нейросети для «чайников»: кто и зачем учит работать с чат-ботами,2024-03-03 07:00:38,0,0,15
Правительство одобрило продажу «Яндекса»,2024-03-05 23:17:35,0,-80,50
Акционеры одобрили сделку с российским бизнесом «Яндекса»,2024-03-07 18:42:31,97.20626473426819,75,50
Акционеры Yandex N.V. одобрили продажу бизнеса в России. Что это значит,2024-03-07 18:48:46,0,-80,-50
Евросоюз снял санкции с Аркадия Воложа,2024-03-13 06:28:48,-99.28598999977112,Error_Evaluation_Gigachat,30
Операторы наружной рекламы объяснили рекордный рост рынка,2024-03-19 06:30:24,99.76195693016052,0,50
ФАС пригрозила мерами против «Яндекса» из-за тарифов такси,2024-03-21 17:18:52,-99.76473450660706,-75,-30
«Яндекс» представил третье поколение нейросетей YandexGPT,2024-03-28 13:11:38,81.45802617073059,85,75
Новый фильм Гая Ричи не получил разрешения на прокат в России,2024-04-04 14:25:03,0,25,5
«Яндекс» представил новую версию «Алисы» с нейросетью YandexGPT,2024-04-10 09:56:15,97.56179451942444,75,75
"Yandex раскрыла, как поменяет схему управления и вернет Воложа",2024-05-03 09:41:30,0,Error_Evaluation_Gigachat,50
Последний фильм Гая Ричи со второй попытки выйдет в российском прокате,2024-05-07 17:56:30,0,35,5
«Яндекс» расширил зону доставки роботами в Москве,2024-05-12 21:00:47,99.6610701084137,75,50
ФСБ задержала экс-сотрудника «Яндекса» по подозрению в финансировании ВСУ,2024-05-13 07:08:22,-99.76003766059875,Error_Evaluation_Gigachat,-20
Yandeх N.V. закрыла первый этап сделки по продаже бизнеса в России,2024-05-17 12:05:58,0,-75,30
Кудрин назвал важным этапом первый этап сделки по бизнесу «Яндекса»,2024-05-18 15:32:37,0,25,50
Медведев раскритиковал нейросеть «Яндекса» за уход от ответов про Бандеру,2024-05-19 10:23:22,-99.82054233551025,Error_Evaluation_Gigachat,-10
В «Яндексе» оценили готовность к серийному производству роботов-курьеров,2024-05-20 01:46:45,99.77695941925049,35,50
"Глава СПЧ раскритиковал «Алису» и «Марусю» за отказ ответить, чей Донбасс",2024-05-28 05:12:49,-99.79088306427002,Error_Evaluation_Gigachat,-20
"В «Яндексе» рассказали, что россияне хотят знать о ключевой ставке",2024-06-07 05:00:11,0,25,5
ФАС оштрафовала «Яндекс» за рекламу написания дипломов и рефератов,2024-06-14 08:24:11,-99.76198077201843,-30,-20
Запорожское минцифры потребовало от «Яндекса» поменять названия на картах,2024-06-17 04:52:14,-69.98388767242432,-30,5
«Яндекс» назвал самый популярный поисковой запрос про ипотеку,2024-06-17 06:00:56,0,50,5
«Яндекс» решил инвестировать более 100 млрд руб. в креативную индустрию,2024-06-19 12:44:53,99.2965817451477,80,70
Без Rammstein и Мадонны: как изменился концертный бизнес в России,2024-06-29 06:00:07,0,25,-20
Инвесторы «Яндекса» сообщили о получении заявок на обмен 99% акций,2024-07-01 06:07:46,95.55047154426575,-50,50
В «Яндексе» примут меры из-за зачисления 100% кешбэка,2024-07-01 11:51:06,0,50,5
«Яндекс» назвал причину зачисления 100% кешбэка,2024-07-01 17:56:14,96.75657153129578,75,30
«Яндекс» обучит губернаторов и чиновников технологиям на транспорте,2024-07-06 07:00:31,0,35,40
Банки Ozon и «Яндекса» обогнали конкурентов из топ-50 по приросту вкладов,2024-07-10 06:00:39,99.71216320991516,80,50
Кудрин сохранил пост советника в «Яндексе»,2024-07-15 11:09:34,0,50,50
Bloomberg узнал о возвращении Воложа на пост главы Yandex N.V.,2024-07-15 12:30:33,0,85,70
Волож вернулся на пост главы бывшего Yandex N.V.,2024-07-16 10:47:14,0,75,50
У «Кинопоиска» сменился гендиректор,2024-07-17 06:16:24,0,0,5
Аркадий Волож заявил об отсутствии связей с Россией,2024-07-19 17:51:23,0,Error_Evaluation_Gigachat,-20
"«Яндекс» объяснил, почему «Алиса» не может подслушивать людей",2024-07-20 08:44:12,0,50,30
Роскомнадзор заблокировал трек Монеточки «Чайлдфри» на «Яндекс Музыке»,2024-07-24 12:18:01,0,Error_Evaluation_Gigachat,0
Казахский билетный сервис разорвал партнерство с «Яндекс Афишей»,2024-07-26 07:17:11,98.11649322509766,-50,-10
Как банки «Яндекса» и Ozon обогнали конкурентов по приросту вкладов,2024-07-27 07:00:25,99.69615340232849,75,50
"«Алису» научили играть музыку для собак, оставшихся дома в одиночестве",2024-07-29 12:34:06,0,0,5
"""Яндекс лавка"" открыла офлайн-магазин",2024-08-08 07:02:12,89.13960456848145,75,50
«Яндекс Маркет» введет сервисный сбор за заказы,2024-08-19 12:06:40,94.46128606796265,-30,20
"«Яндекс» представил новую колонку с «Алисой», которая может грустить",2024-08-20 08:00:18,99.30062294006348,25,30
"Yandex Cloud запустила сервис для хранения, обработки и трансляции видео для бизнеса",2024-08-21 06:40:17,82.2152853012085,50,70
"Бывшая материнская компания ""Яндекса"" сменит название",2024-08-21 09:54:58,0,25,5
В рекламе «Альфы» и «Яндекс.Еды» о кешбэке в 50% нашли нарушение закона,2024-08-22 12:48:34,-99.80891346931458,-30,-10
Средние зарплатные предложения в сфере HoReCa за год выросли на 21%,2024-08-23 03:14:51,73.37297201156616,-30,20
Сеть квестов «Клаустрофобия» начала искать покупателей на бизнес,2024-08-27 04:00:12,88.7959361076355,-25,5
"""Ъ"": операторы пытаются ускорить работу YouTube в РФ",2024-08-28 08:29:38,92.41122603416443,35,5
"Shopify назначила главным техническим директором экс-CTO ""Яндекса"" Парахина",2024-08-28 18:55:00,0,25,50
Аналитики увидели превращение проката самокатов в общественный транспорт,2024-08-29 07:08:19,0,75,50
"Новые базы расчета индексов Московской Биржи. Добавлен Яндекс и Астра, а Сегежа на выход.",2024-08-30 08:29:00,0,75,30
Сколько денег россияне держат в банках «Яндекса» и Ozon. Инфографика,2024-09-01 18:00:08,97.64867424964905,30,30
Placebo отменила выступление на фестивале от «Яндекса» в Алма-Ате,2024-09-02 22:57:13,-97.4008560180664,-25,0
"""Яндекс go"" предупредил о нехватке 130 тыс. таксистов в России к концу года",2024-09-04 01:18:06,-99.83410835266113,-50,5
Абоненты МТС смогут звонить через «умную» колонку «Яндекса»,2024-09-05 04:30:17,98.4565794467926,50,40
«Яндекс» займется продажей наружной рекламы,2024-09-05 08:53:17,63.45025897026062,75,50
YouTube перестанет рекомендовать подросткам навязывающие идеалы красоты видео,2024-09-05 12:51:31,0,25,5
Инвестиции в Polymetal и Yandex стоили должности главе омского села,2024-09-11 11:12:00,99.6452808380127,-25,0
"""Яндекс"" запустил аналог сервиса Miro",2024-09-12 07:02:02,0,50,30
«Яндекс» представил собственный сервис с интерактивными досками,2024-09-12 08:39:35,93.90377402305603,35,50
"Суд потребовал от «Яндекса» доплатить ₽1,67 млрд налогов",2024-09-13 03:13:22,-99.657142162323,-80,-30
"""Яндекс go"" впервые выписал штраф за передачу самоката детям",2024-09-13 13:02:09,-99.06779527664185,-25,-10
"""Яндекс"" заявил о росте спроса на альтернативные видеосервисы после сбоя YouTube",2024-09-13 13:20:40,99.25813674926758,75,50
«Яндекс Go» начал штрафовать за использование самоката детьми,2024-09-13 18:40:40,-99.83124732971191,-50,5
Яндекс пытается вернуться за 4000,2024-09-16 12:44:00,0,50,30
"Genotek покупает ""Яндекс здоровье""",2024-09-16 13:01:23,99.3152379989624,50,40
"""Яндекс"" продает направление телемедицины компании Genotek",2024-09-16 13:27:00,0,-75,30
Роботы-доставщики «Яндекса» появились в Алма-Ате,2024-09-17 05:00:05,95.50158381462097,75,50
«Ъ» узнал о планах «Яндекса» купить «Бери заряд!»,2024-09-20 07:18:55,0,75,50
"""Яндекс"" ведет переговоры о покупке сервиса аренды пауэрбанков ""Бери заряд""",2024-09-20 08:17:00,0,50,50
"В ""Яндекс браузер"" добавили текстовый нейроредактор",2024-09-20 08:26:54,0,25,50
«Яндекс» рассматривает покупку «Бери заряд» - Ъ,2024-09-20 09:05:00,0,75,50
Яндекс отсечка прошла легко,2024-09-20 10:04:00,99.81815814971924,75,50
Эксперты заявили о сокращении трафика YouTube в России в два раза,2024-09-20 14:30:04,-99.74830746650696,-50,-30
"""Яндекс go"" более 120 тыс. раз применил санкции за нарушение правил сервиса в этом сезоне",2024-09-27 09:05:11,-99.73464012145996,-50,5
Bookmate заработал в России под названием «Яндекс Книги»,2024-09-30 08:44:29,97.17234969139099,25,30
«Яндекс» обновил логотип и иконку сервиса «Яндекс Go»,2024-10-01 07:02:18,0,50,5
"""Яндекс go"" объявил об обновлении дизайна бренда",2024-10-01 07:36:00,72.9822039604187,50,30
"""Авито"" пропало из Google Play",2024-10-03 06:31:37,-99.5829164981842,-30,-20
"""Яндекс"" внедрил ответы от генеративных нейросетей в ""Поиск""",2024-10-03 09:00:01,97.90385365486145,85,70
"""Ъ"" сообщил о планах ""Яндекса"" выйти на рынок страхования",2024-10-03 09:12:00,96.77801728248596,25,50
Мобильной «Алисе» дали новую нейросеть и научили создавать картинки,2024-10-10 12:12:34,98.57620000839233,75,50
«Яндекс Драйв» предложил выкупать арендованные машины,2024-10-10 13:36:12,96.35133147239685,50,40
«Яндекс» научил переводить текст с изображений с сохранением игры слов,2024-10-11 08:00:14,97.76282906532288,85,70
В Москве из-за снегопада отключили прокат электросамокатов,2024-10-14 16:16:16,-95.00759243965149,-50,0
Яндекс разделили — что делать с его акциями? || Вредный объясняет,2024-10-16 06:08:00,0,50,20
Nasdaq 21 октября возобновит торги акциями бывшей материнской компании «Яндекса» - Frank Media Invest,2024-10-18 08:47:00,99.12598729133606,50,30
В Того приостановили работу приложения такси компании Yango,2024-10-18 20:04:51,-98.7550675868988,-50,-20
NASDAQ возобновит торги акциями бывшей материнской компании «Яндекса»,2024-10-20 07:00:26,99.34351444244385,50,50
«Яндекс» представил свой бренд одежды с лонгсливами из модала,2024-10-22 07:52:01,96.51554226875305,25,50
В Москве подорожает такси,2024-10-23 08:09:10,99.20507073402405,-30,5
«Яндекс» представил новое поколение нейросетей,2024-10-24 08:00:42,94.91115808486938,80,75
"""Яндекс"" выпустил четвертое поколение YandexGPT",2024-10-24 08:56:07,0,75,75
"КОНСЕНСУС Интерфакса: Выручка Яндекса в III кв. составит 277,5 млрд руб., скорр. EBITDA - 49,8 млрд руб.",2024-10-28 16:57:00,0,60,50
"Общая выручка ""Яндекса"" по МСФО в III квартале выросла на 36%",2024-10-29 06:02:11,99.5776891708374,80,80
