title,published,KernAI_stock_news_distilbert,gigachat_score_only,deepseek_score
НОВАТЭК сократил продажи СПГ почти на 30%,2020-04-09 18:52:29,-99.79416728019714,-75,-40
НОВАТЭК подтвердил COVID-19 у сотрудников подрядчика в Мурманской области,2020-04-15 12:20:13,0,-30,-20
Подрядчик НОВАТЭКа приостановил работы в Мурманской области из-за вируса,2020-04-22 14:41:33,-99.65329170227051,-50,-30
Власти сняли ограничения с аэропорта НОВАТЭКа,2020-04-28 09:28:12,0,80,50
НОВАТЭК получил убыток впервые за пять лет,2020-04-29 15:18:55,-98.98775219917297,-50,-40
СМИ узнали о плане изолировать рабочих подрядчика НОВАТЭКа на пароме,2020-04-30 06:08:16,-99.35612678527832,-25,-20
"«Газпром» передал своей российской «дочке» 9,99% НОВАТЭКа",2020-06-04 08:00:58,-89.85709547996521,50,50
НОВАТЭК сообщил о снижении прибыли по итогам второго квартала,2020-07-29 16:49:20,-99.74039196968079,-75,-40
НОВАТЭК перенес привлечение финансирования для «Арктик СПГ 2» на 2021 год,2020-07-30 18:29:50,0,-50,-10
Александр Фридман ушел из правления НОВАТЭКа,2020-11-02 09:40:01,0,-50,-20
Новак рассказал Путину о газохимическом кластере на Ямале за ₽2 трлн,2020-12-01 15:00:02,-52.43163704872131,Error_Evaluation_Gigachat,50
Эксперты назвали российские компании с наиболее эффективными инвестициями,2020-12-14 06:01:36,99.45629239082336,75,50
«Роснефть» и НОВАТЭК стали претендентами на месторождение на Гыдане,2020-12-14 16:45:41,96.92540764808655,50,50
«Роснефть» выиграла аукцион по продаже газового месторождения на Гыдане,2020-12-16 12:04:35,97.16905951499939,-50,70
Путин поручил рассмотреть увеличение средств ФНБ для нефтегазохимии,2021-01-18 15:38:31,0,Error_Evaluation_Gigachat,50
Новак анонсировал строительство более десяти СПГ-заводов в России,2021-01-29 11:05:27,0,Error_Evaluation_Gigachat,75
В СПГ-стратегию вписали возможные проекты «Роснефти» почти на 100 млн т,2021-02-02 16:14:42,96.43920660018921,50,70
Михельсон заявил об интересе «Сибура» к газохимическому кластеру на Ямале,2021-02-16 10:44:02,93.96993517875671,50,50
НОВАТЭК заявил о планах привлечь $11 млрд на новый проект,2021-02-18 15:36:03,99.7102439403534,50,70
Михельсон предложил платить за перевалку СПГ в долларах,2021-03-11 15:19:53,0,50,30
НОВАТЭК предложил купить у «Газпрома» месторождения на Ямале,2021-04-19 02:56:18,99.25343990325928,75,40
Путин одобрил энергопроект «Росатома» для ГОКа на Чукотке за ₽169 млрд,2021-04-30 06:00:41,0,Error_Evaluation_Gigachat,50
СМИ узнали о возможном уходе из НОВАТЭКа бывшего главы «Ямал СПГ»,2021-05-14 03:45:56,0,-30,-20
Михельсон доложил Путину о компромиссе с военными по СПГ-терминалу,2021-05-17 12:38:21,-98.4672486782074,Error_Evaluation_Gigachat,50
«Газпром» будет перерабатывать в Усть-Луге газ гигантского месторождения,2021-05-21 10:33:45,0,50,70
Михельсон заявил об увеличении мощности «Ямал СПГ»,2021-06-03 16:42:10,99.44703578948975,80,50
Михельсон заявил о претензии к производителям оборудования для «Ямал СПГ»,2021-09-03 08:00:08,41.80952608585358,-50,-20
В Индии сообщили о переговорах компаний по «Арктик СПГ 2» с НОВАТЭКом,2021-09-06 17:45:01,0,50,30
Вице-премьер поддержал создание газохимических заводов на Ямале,2021-09-17 00:00:15,0,75,50
Суд в США арестовал зампреда правления НОВАТЭКа,2021-09-23 20:08:50,0,Error_Evaluation_Gigachat,-40
НОВАТЭК оценил влияние ареста зампреда правления на работу компании,2021-09-24 08:43:23,95.2199399471283,50,-40
Кремль заявил о невозможности вмешаться в дело топ-менеджера НОВАТЭКа,2021-09-24 10:14:27,0,Error_Evaluation_Gigachat,-10
Арестованного в США зампреда правления НОВАТЭКа освободили под залог,2021-09-24 16:10:30,0,30,20
НОВАТЭК пообещал поддержку арестованному в США топ-менеджеру,2021-09-24 16:46:39,96.15417122840881,Error_Evaluation_Gigachat,5
Зампред НОВАТЭКа Джитвей заявил о своей невиновности,2021-09-26 15:13:05,-99.45921301841736,Error_Evaluation_Gigachat,0
Защита топ-менеджера НОВАТЭКа попросила закрыть его дело в США,2021-10-08 07:24:56,-69.76485848426819,80,0
Глава НОВАТЭКа предсказал тяжелую зиму для рынка газа,2021-10-28 20:40:41,-86.57857775688171,Error_Evaluation_Gigachat,-30
НОВАТЭК допустил замедление энергоперехода из-за запрета банкам Франции,2021-12-02 18:10:40,-99.21730756759644,Error_Evaluation_Gigachat,-20
Эксперты назвали лидеров по зарплатам среди крупнейших компаний России,2021-12-16 06:00:29,0,25,5
Бывший глава «Ямал СПГ» покинул состав правления НОВАТЭКа,2021-12-18 01:08:49,0,25,5
Суд в США отказался закрыть дело топ-менеджера НОВАТЭКа,2021-12-18 01:27:08,0,-50,-20
В НОВАТЭКе удивились позиции «Газпрома» об угрозе газоснабжения в России,2022-01-17 21:52:00,97.15129137039185,Error_Evaluation_Gigachat,5
Путин заявил о возможности перераспределения запасов газа на Ямале,2022-01-24 14:04:58,0,Error_Evaluation_Gigachat,50
НОВАТЭК вслед за ЛУКОЙЛом призвал к дипломатическому решению на Украине,2022-03-04 20:34:48,0,Error_Evaluation_Gigachat,5
Геннадий Тимченко не войдет в совет директоров НОВАТЭКа,2022-03-11 13:39:32,0,Error_Evaluation_Gigachat,-20
Геннадий Тимченко вышел из совета директоров НОВАТЭКа,2022-03-21 07:42:27,0,Error_Evaluation_Gigachat,-20
В НОВАТЭКе пояснили предложение снизить НДПИ на сырье для нефтехимии,2022-03-30 09:52:59,0,50,40
Лондон ввел санкции против игрока «Локомотива» и номера 4 списка Forbes,2022-04-06 16:04:42,-99.398672580719,25,-10
В Испании нашли мертвым бывшего замглавы совета директоров НОВАТЭКа,2022-04-21 12:31:07,0,-25,-20
Несколько районов Польши остались без газа из-за санкций против НОВАТЭКа,2022-04-28 11:01:40,-52.226024866104126,Error_Evaluation_Gigachat,-40
Total решила не отображать запасы для проекта «Арктик СПГ 2»,2022-04-28 14:41:13,0,-50,-30
Польша обязала НОВАТЭК передать газовую инфраструктуру,2022-04-29 10:21:20,0,-80,-30
НОВАТЭК заявил о готовности возобновить поставки в Польше,2022-04-29 18:10:07,98.6233115196228,50,50
«Дочка» НОВАТЭКа предупредила о риске взрыва цистерн с газом в Польше,2022-04-30 09:46:46,-99.84052777290344,Error_Evaluation_Gigachat,-30
НОВАТЭКу разрешили сохранить депозитарные расписки за рубежом,2022-05-13 08:06:01,0,80,50
Михельсон посоветовал будущим студентам идти в инженеры,2022-05-20 01:17:02,0,50,5
SCMP узнала о возможной приостановке участия китайцев в «Арктик СПГ 2»,2022-05-22 11:52:35,-99.69146251678467,Error_Evaluation_Gigachat,-30
«Коммерсантъ» узнал об отказе Кореи строить танкеры для «Арктик СПГ 2»,2022-05-25 07:56:51,-98.21057319641113,-80,-30
Связанная с Михельсоном яхта вновь передала координаты спустя 12 дней,2022-05-26 13:05:55,0,50,0
«Коммерсантъ» узнал о разрыве контрактов Baker Hughes по СПГ-проектам,2022-06-16 04:40:54,0,-50,-30
Михельсон заявил о сотрудничестве с «Газпромом» по «моржам и медведям»,2022-06-17 20:46:04,98.7883985042572,25,30
Михельсон заявил об отсутствии проблем с запчастями для самолетов НОВАТЭК,2022-06-21 06:40:57,0,50,50
В НОВАТЭКе сообщили об отсутствии решений о плате за СПГ в рублях,2022-07-12 16:00:57,-95.62299847602844,25,0
НОВАТЭК заявил о проблемах с навигацией на Севморпути из-за санкций,2022-07-21 08:55:00,-99.56764578819275,Error_Evaluation_Gigachat,-30
«Коммерсантъ» назвал компанию сына Патрушева подрядчиком «Газпрома»,2022-07-29 05:42:17,80.91287016868591,Error_Evaluation_Gigachat,-20
«Коммерсантъ» узнал о планах привлечь турецкую компанию в «Арктик СПГ-2»,2022-08-10 02:12:38,96.79700136184692,50,50
НОВАТЭК выкупил долю TotalEnergies в «Тернефтегазе»,2022-08-26 13:44:56,98.02591800689697,75,50
Путин разрешил УГМК и НОВАТЭКу две сделки с иностранными собственниками,2022-09-05 13:02:45,0,Error_Evaluation_Gigachat,50
Михельсон заявил об интересе к проекту «Сахалин-2»,2022-09-07 11:36:51,0,50,50
Бейрут решил приобрести долю НОВАТЭКа в проектах на шельфе Ливана,2022-09-19 17:34:45,97.96671867370605,85,30
«Коммерсантъ» узнал о планах повысить пошлины на экспорт нефти и газа,2022-09-20 08:00:05,0,-80,-30
"Михельсон заявил, что эта зима будет для ЕС самой легкой из будущих трех",2022-10-27 14:02:36,99.4953453540802,Error_Evaluation_Gigachat,30
НОВАТЭК вложит более ₽40 млрд в газификацию Камчатки,2022-10-28 07:00:35,99.54999089241028,80,70
TotalEnergies сообщила о выходе из совета директоров НОВАТЭКа,2022-12-09 13:06:38,-70.03325819969177,-50,-20
Дочь Леонида Михельсона получила акции НОВАТЭКа и проект «ГЭС-2»,2023-01-27 14:18:35,98.96788597106934,75,5
«Ъ» узнал о разрешении властей выплатить Shell долю в «Сахалине-2»,2023-04-04 10:03:34,69.57482099533081,50,50
«Коммерсантъ» узнал о просьбе НОВАТЭКа снизить налоги для «Ямал СПГ»,2023-04-11 08:11:09,0,-50,50
"Правительство одобрило продажу 27,5% «Сахалинской энергии» НОВАТЭКу",2023-04-12 08:16:24,0,80,50
Финляндия прекратила вывозить российский СПГ из порта на Балтике,2023-05-11 07:14:25,0,-50,-30
НОВАТЭК запланировал построить четвертый завод СПГ в Мурманске,2023-05-31 08:54:34,99.07683730125427,85,70
Михельсон назвал две задачи нового СПГ-проекта под Мурманском,2023-06-06 11:43:33,0,30,50
«Коммерсантъ» узнал о просьбе НОВАТЭКа о льготах инвесторам «Ямал СПГ»,2023-06-07 01:55:06,0,-50,30
НОВАТЭК будет использовать собственный газ на новом СПГ-проекте,2023-06-20 14:15:31,97.60071635246277,75,60
Польша решила продать «дочку» НОВАТЭКа,2023-07-11 13:01:42,0,Error_Evaluation_Gigachat,-20
Путин посетил строящий «Арктик СПГ-2» центр НОВАТЭКа в Мурманске,2023-07-20 18:46:06,0,Error_Evaluation_Gigachat,50
Власти Камчатки оценили дефицит газа в регионе,2023-08-07 04:00:46,99.17290806770325,35,5
Путин призвал «Газпром» и НОВАТЭК построить трубу до «Мурманского СПГ»,2023-09-12 08:45:24,93.04088354110718,80,70
Михельсон заявил об идее «Газпрома» производить СПГ в Мурманской области,2023-09-12 12:49:36,51.10673904418945,50,50
Бывший топ-менеджер НОВАТЭКа получил срок в США за неуплату налогов,2023-09-21 23:33:17,0,Error_Evaluation_Gigachat,-20
«Газпром» снова стал самой прибыльной компанией России,2023-10-05 06:09:52,99.16601777076721,-50,70
Михельсон заявил о принятом властями решении о газопроводе до Мурманска,2023-10-11 10:46:59,0,Error_Evaluation_Gigachat,50
"Новак подтвердил, что «Мурманский СПГ» построит НОВАТЭК, а не «Газпром»",2023-10-13 09:28:39,0,Error_Evaluation_Gigachat,30
Путин подписал законы о либерализации экспорта СПГ,2023-11-02 15:58:17,0,80,50
Помощник Блинкена пообещал «убить» российский проект «Арктик СПГ-2»,2023-11-08 20:57:50,99.47494864463806,Error_Evaluation_Gigachat,-40
"Reuters узнал, что НОВАТЭК предупредил о форс-мажоре с поставками СПГ",2023-12-21 13:59:40,-99.83301758766174,-50,-40
Китайские компании попросили у США исключений из санкций против России,2023-12-22 13:10:08,-99.5692789554596,Error_Evaluation_Gigachat,-20
«Ъ» сообщил о заморозке участия иностранных акционеров в «Арктик СПГ-2»,2023-12-25 00:19:47,-99.75969195365906,75,-30
Sankei сообщила об отзыве Mitsui всех своих сотрудников из «Арктик СПГ-2»,2023-12-26 12:53:39,-99.81963038444519,-80,-30
В порту Усть-Луга под Петербургом загорелся терминал НОВАТЭКа,2024-01-21 00:56:40,-98.70662093162537,-80,-40
Пожар на терминале НОВАТЭКа в порту Усть-Луга. Видео,2024-01-21 06:37:58,0,-75,-40
Пожар на терминале НОВАТЭКа в Усть-Луге локализовали,2024-01-21 07:24:31,-92.85874366760254,-50,-20
НОВАТЭК назвал внешнее воздействие причиной пожара в Усть-Луге,2024-01-21 09:54:51,0,-30,-30
Пожар на терминале НОВАТЭК в Усть-Луге полностью потушили спустя сутки,2024-01-22 13:08:43,-99.63774085044861,50,-10
Терминал НОВАТЭКа в Усть-Луге возобновил работу после пожара,2024-01-24 08:45:50,0,75,30
«Коммерсантъ» узнал сроки восстановления терминала НОВАТЭКа после пожара,2024-01-25 06:06:19,90.8685564994812,30,-20
Работу терминала восстановили после пожара,2024-01-31 17:02:06,71.73349261283875,80,30
Министр подтвердил отгрузку из терминала НОВАТЭКа в Усть-Луге,2024-02-20 20:32:24,0,50,50
Задействованные в перевозке из Китая модулей для Арктик СПГ-2 два судна прибыли в Мурманск — LSEG,2024-02-27 13:25:15,94.73133087158203,75,30
Сдача трех СПГ-танкеров для Арктик СПГ-2 в Южной Корее задерживается на неопределенный срок — Коммерсант,2024-02-28 06:33:40,0,-50,-30
"«Дочка» «Газпрома» купит 27,5% в операторе «Сахалина-2» вместо НОВАТЭКа",2024-03-25 16:28:05,97.37701416015625,-80,50
Покупка доли Shell в Сахалине-2 немного сгладит Газпрому потерю экспорта в Европу — аналитики,2024-03-26 09:49:15,93.20806860923767,50,30
Новатэк резко сократил добычу газа на Арктик СПГ-2 — Ведомости,2024-04-02 06:40:01,0,-50,-30
Шульгинов: Власти РФ и Новатэк решают проблему с газовозами для проекта Арктик СПГ-2 — ТАСС,2024-04-03 15:11:34,0,50,50
Власти и НОВАТЭК направят на оборудование для СПГ почти ₽25 млрд,2024-04-04 04:01:38,0,75,50
Reuters сообщил о возможном сокращении масштабов «Арктик СПГ-2»,2024-04-04 11:54:02,-99.75540041923523,-75,-30
НОВАТЭК оценил сроки выхода на независимость от западных технологий СПГ,2024-04-05 18:43:57,0,50,50
"Экспорт российского СПГ в Европу в I квартале остался стабильным, в Азию - снизился — LSEG",2024-04-08 09:40:22,98.41212034225464,-50,0
Власти РФ предоставили Новатэку право на создание охраны для своих проектов,2024-04-09 13:40:40,98.10051321983337,Error_Evaluation_Gigachat,50
НОВАТЭКу предложат скидку на прокачку газа за трубопровод в Мурманск,2024-04-10 05:00:25,98.59656095504761,50,50
Новатэк готовит бонды в долларах с расчетами в рублях — ИФ,2024-04-26 09:32:17,0,50,50
"Добыча газа в РФ в I кв выросла на 9,4% - до 197 млрд куб — Коммерсант",2024-05-02 07:18:23,99.77904558181763,25,50
Новатэк готовится к запуску третьей установки фракционирования конденсата в Усть-Луге в июне--источники,2024-05-03 12:01:52,96.27127051353455,75,50
Убыток «Газпрома» возродил идею реформы внутреннего рынка газа,2024-05-26 21:00:45,0,-50,-30
"Новатэк направил на судоверфь ""Звезда"" своих рабочих для достройки танкера Arc7 — Коммерсант",2024-05-29 06:41:40,60.360437631607056,50,30
"Новатэк в 23г отправил в Азию такой же объем СПГ через Севморпуть, как и в 22г",2024-05-31 09:02:26,0,50,10
Предложенные ЕС санкции на СПГ из РФ не создают проблем Азии — еврокомиссар по энергетике,2024-06-03 08:51:29,0,25,5
РФС анонсировал новые игры в морском доке под Мурманском,2024-06-07 14:42:41,0,35,5
"Экспорт СПГ из РФ в янв-мае вырос на 6% до 13,6 млн т",2024-06-11 08:25:47,99.79366064071655,40,50
"Британия ввела санкции против теневого флота РФ, Мосбиржи, китайских компаний, проектов в Арктике",2024-06-13 13:40:42,-99.73105192184448,Error_Evaluation_Gigachat,-40
Путин: Новатэк планирует развивать СПГ-проекты во Вьетнаме,2024-06-20 07:56:50,98.70033860206604,Error_Evaluation_Gigachat,50
«Ъ» узнал об идее продавать невыбранный законтрактованный газ на бирже,2024-06-20 10:12:37,0,50,30
Китайский партнер по «Арктик СПГ-2» решил приостановить дела в России,2024-06-21 05:49:19,-98.47500324249268,Error_Evaluation_Gigachat,-40
"Le Soir узнала, что санкции против СПГ России не снизят общий импорт в ЕС",2024-06-21 07:21:07,-99.58840012550354,80,20
Китайская Wison New Energies выходит из проектов в РФ,2024-06-21 08:36:02,0,-50,-30
НОВАТЭК отправил первую в этом году партию СПГ по Севморпути,2024-06-23 11:01:00,0,50,60
ЕС запретил инвестиции в СПГ-проекты в РФ и перегрузку в своих портах,2024-06-24 08:35:04,-96.91383838653564,-50,-40
Санкции против СПГ: в чем выгода Европы и что ждет НОВАТЭК,2024-06-24 20:18:22,0,Error_Evaluation_Gigachat,-30
МНЕНИЕ: Рынок акций РФ может начать сползать вниз под собственной тяжестью,2024-06-25 07:05:37,-98.00136089324951,-50,-40
Финская Gasum с 26 июля прекратит сделки с российским СПГ,2024-06-25 11:42:01,0,-50,-20
Финская Gasum из-за санкций отказалась от СПГ из России,2024-06-25 12:43:00,-99.74007606506348,-80,-30
Экспорт СПГ из РФ в I пол вырос на 5% г/г до 16 млн т — LSEG,2024-07-02 08:01:10,99.54569339752197,70,50
МНЕНИЕ-Индекс Мосбиржи пока не поднимется выше 3.300 пунктов,2024-07-03 06:57:09,-98.97740483283997,-50,-20
МНЕНИЕ-После консолидации можно ожидать поступательного движения индекса Мосбиржи вверх,2024-07-04 07:11:57,0,50,60
Новая команда Новатэка занялась маркетингом российского СПГ в Китае — источники,2024-07-10 10:09:03,0,50,70
Интервалы между отгрузками с Ямал СПГ слегка выросли в июле — данные LSEG,2024-07-12 11:41:29,99.21922087669373,25,5
Новатэк во 2 кв увеличил добычу углеводородов и газа,2024-07-15 07:07:38,93.82486343383789,75,50
Арктик СПГ-2 сократил добычу газа в мае на три четверти — источник,2024-07-16 11:25:31,0,-75,-40
Новатэк в I пол увеличил чистую прибыль вдвое до 342 млрд руб,2024-07-24 07:30:18,99.01611804962158,80,85
Новатэк отправил вторую линию сжижения для Арктик СПГ-2 из Мурманска — Коммерсант,2024-07-25 11:05:05,80.35335540771484,75,50
Планы по газификации Камчатки газом с «Сахалина-2» сдвинут на год,2024-07-25 21:00:18,0,-50,5
"Новатэк планирует построить 2 линии на Мурманском СПГ по 6,8 млн т в год в 27-30гг",2024-07-29 14:02:23,98.54441285133362,85,70
РФ начала поставки нефти в Азию по Севморпути с открытием навигации 24г--источники,2024-07-30 14:29:01,0,50,50
Экспорт СПГ из РФ в январе-июле вырос на 5% г/г до 18 млн т — LSEG,2024-08-01 12:47:46,99.76999163627625,40,50
Novatek Set to Dock Second LNG Unit at Sanctioned Arctic Plant - Bloomberg,2024-08-17 18:29:00,90.21298885345459,50,50
Страны производители газа,2024-08-18 07:52:00,0,25,50
"Совет директоров АО ""Атомэнергопром"" рекомендовал выплатить дивиденды",2024-08-19 15:20:47,88.89113068580627,50,70
«Арктик СПГ-2» сдвинул сроки строительства третьей линии завода,2024-08-22 05:30:31,-51.85866355895996,-50,-20
"«Арктик СПГ-2» сдвинул сроки строительства третьей линии завода на 2028. «Линию достроят, это точно» - РБК",2024-08-22 08:59:00,0,-50,0
КОНСЕНСУС Интерфакса: аналитики оценили промежуточные дивиденды НОВАТЭКа в 39 руб./а,2024-08-22 12:37:00,96.39055728912354,50,50
НоваТЭК падает как Мечел,2024-08-22 16:52:00,-99.75975155830383,-50,-40
НоваТЭК пытается вернуться выше 1000,2024-08-26 10:01:00,99.59155917167664,50,50
"Причисляемый к ""теневому"" флоту для Арктик СПГ-2 танкер был замечен при перевалке борт-в-борт — TankerTrackers",2024-08-26 10:04:26,98.70478510856628,-50,-20
ФАКТОРЫ - 27 августа,2024-08-27 05:30:00,0,35,5
Новатэк может готовиться подключить плавучее хранилище в Мурманске к перевалке СПГ — данные LSEG,2024-08-30 11:07:24,0,50,50
"Экспорт СПГ из РФ в январе-августе вырос на 7% г/г, подскочил почти на треть в августе — LSEG",2024-09-02 12:52:38,99.72098469734192,50,50
"США ввели санкции против компаний и судов, связанных с Арктик СПГ-2",2024-09-06 05:44:44,-99.60158467292786,Error_Evaluation_Gigachat,-30
Подсанкционный танкер Everest Energy с грузом с Арктик СПГ-2 направился в Азию по Севморпути — LSEG,2024-09-09 08:05:35,0,50,20
"Новатэк отрицает причастность к формированию ""теневого"" флота для отгрузок с Арктик СПГ-2",2024-09-10 13:41:01,0,50,0
НОВАТЭК опроверг сообщения о создании теневого флота,2024-09-10 14:57:30,0,50,50
"""НОВАТЭК"" заявил, что не занимается формированием теневого флота для ""Арктик СПГ 2""",2024-09-10 16:31:00,0,50,50
Дюков выставит свою кандидатуру на выборы главы РФС,2024-09-16 06:15:17,0,0,5
СПГ-танкер Asya Energy получил груз с проекта Арктик СПГ-2 — данные LSEG,2024-09-16 08:07:13,0,50,50
«Росатом» допустил отклонение объема грузопотока Севморпути от плана,2024-09-17 05:00:14,0,-30,-20
ЕС может ввести пограничный углеродный налог на СПГ к 2027 - WoodMac,2024-09-18 15:10:00,97.2915768623352,-30,-20
Trafigura назначит CEO руководителя газового сегмента Холтума,2024-09-20 19:31:00,0,25,30
НОВАТЭК пересматривает планы развития СПГ-проектов в Мурманске и на Ямале - Ъ,2024-09-23 05:36:00,0,-50,-30
Новатэк приостановил работы по Мурманскому СПГ и Обскому СПГ — Коммерсант,2024-09-23 06:14:20,-95.61982750892639,-75,-40
«Ъ» узнал о приостановке запланированных СПГ-проектов НОВАТЭКа в Арктике,2024-09-23 08:09:31,-62.341660261154175,-80,-30
Новатэк запустил третью установку фракционирования конденсата в Усть-Луге--источники,2024-09-24 09:09:43,98.27925562858582,75,50
СПГ-танкер Mulan встал на загрузку с проекта Арктик СПГ-2 — данные LSEG,2024-09-24 09:16:51,98.66626858711243,80,5
"Арктик СПГ-2 начал отгружать конденсат в порт Витино--трейдеры, LSEG",2024-09-26 10:44:05,0,80,50
Forbes назвал самые прибыльные компании России,2024-09-26 11:54:57,98.95820617675781,50,50
Индия отказалась покупать газ с «Арктик СПГ 2» -Reuters,2024-09-28 05:32:00,-99.61984753608704,-75,-30
Задействованный в перевозке газа с Арктик СПГ-2 танкер прошел Суэцкий канал — LSEG,2024-09-30 08:10:11,0,35,20
"Экспорт СПГ из РФ в январе-сентябре вырос на 7% г/г, в сентябре — на 2,6% — LSEG",2024-10-01 09:13:24,99.81733560562134,50,50
СПГ-танкер New Energy встал на загрузку с проекта Арктик СПГ-2 — данные LSEG,2024-10-02 10:42:01,99.19814467430115,50,40
СПГ-танкер Everest Energy встал на загрузку с проекта Арктик СПГ-2 — данные LSEG,2024-10-07 07:54:23,0,50,40
"""Эн+"" обратилась с просьбой о делистинге ГДР с Лондонской биржи",2024-10-08 15:03:26,0,-80,-20
Экспорт СПГ из РФ за девять месяцев вырос почти на 5% - Ъ,2024-10-09 02:04:00,98.57123494148254,30,50
"""Росхим"" купил у Росимущества 97% акций ""Метафракс Кемикалс""",2024-10-09 17:00:00,99.20585751533508,85,40
МНЕНИЕ-Рынок акций РФ продолжит боковик,2024-10-11 06:56:41,98.7855613231659,25,0
Четыре танкера с грузом с Арктик СПГ-2 все еще находятся в море — Kpler,2024-10-14 10:12:45,91.30168557167053,50,5
"""НОВАТЭК"" в III квартале увеличил добычу газа на 4% - до 20,57 млрд куб. м",2024-10-14 10:15:00,94.49722170829773,60,30
Порт Сабетта введет ограничения по режиму ледового плавания с 18 окт,2024-10-14 14:38:52,0,-30,-20
"Путин передал Росимуществу ""Главпродукт"" и другие активы Universal Beverage",2024-10-15 12:10:15,0,Error_Evaluation_Gigachat,5
Танкер Vasily Lanovoy встал под погрузку конденсатом на терминале Арктик СПГ-2--LSEG,2024-10-16 10:05:16,0,75,5
Ограничения по ледовому плаванию возвращают СПГ-танкеры из РФ на путь в Азию через Африку — LSEG,2024-10-17 09:46:36,0,-80,-20
"Бывшая ""дочка"" Газпрома заключила сделку с ConocoPhillips о поставках газа",2024-10-23 10:56:38,97.11949229240417,75,50
"Добыча газа в России за девять месяцев выросла на 10,3%",2024-10-23 16:00:59,99.10940527915955,50,50
МНЕНИЕ-Техническая картина по индексу Мосбиржи ухудшилась,2024-10-24 07:09:27,-99.6865451335907,-50,-30
Завод по сжижению природного газа Арктик СПГ-2 прекратил работу из-за санкций. Склады завода переполнены - Bloomberg,2024-10-28 07:52:00,0,Error_Evaluation_Gigachat,-30
Cудоверфь «Звезда» переносит сдачу первых танкеров Arc7 для «Арктик СПГ-2» на начало 2025 года - Ъ,2024-10-30 05:54:00,0,-60,-20
"Судоверфь ""Звезда"" переносит сроки сдачи двух танкеров для Арктик СПГ-2 на 2025 год — Коммерсант",2024-10-30 06:18:29,0,-60,-20
"Mitsui O.S.K. Lines сомневается, что сможет поставить танкеры для Арктик СПГ-2",2024-10-31 10:28:13,-99.45082068443298,-50,-30
"TotalEnergies в 2024 году не может вывести из РФ дивиденды от ""Новатэка""",2024-10-31 12:37:48,0,-50,-20
Крупные нефтегазовые компании РФ устойчивы к жесткой денежной политике — Банк России,2024-10-31 15:04:09,99.19353723526001,35,50
"Глава Total заявил о $2 млрд дивидендов, застрявших на счетах НОВАТЭКа",2024-10-31 18:33:24,-99.45980310440063,-50,20
"Экспорт СПГ из РФ в янв-окт вырос на 6% г/г, в октябре достиг максимума с начала года — LSEG",2024-11-01 08:16:18,99.79645013809204,75,50
Прибыль Новатэка по РСБУ сократилась на 40% в янв-сен,2024-11-01 08:19:20,-99.08830523490906,-75,-40
Порт Сабетта усилит ограничения по режиму ледового плавания с 10 ноя,2024-11-06 13:13:25,99.49584603309631,-50,-10
"""НОВАТЭК"" до 2026 года планирует увеличить в РФ сеть криоАЗС в 2,4 раза",2024-11-07 16:58:00,0,50,70
Роснефть и ВТБ начали переговоры о вхождении судоверфи Звезда в ОСК,2024-11-08 06:41:51,0,25,50
"""Новатэк"" и ""Сургутнефтегаз"" могут сами определять объем раскрываемой информации",2024-11-11 12:09:59,0,30,5
Новатэк и его СПГ-проекты получили право определять состав раскрываемой информации,2024-11-11 12:36:43,98.30520153045654,75,50
Новатэк вывел на полную мощность все установки фракционирования конденсата в Усть-Луге--источники,2024-11-12 09:18:05,99.3609070777893,80,50
"""Арктик СПГ 3"" отложил разведочное бурение на Северо-Обском ГКМ с 2027 на 2034 год - ИНТЕРФАКС",2024-11-12 10:40:00,0,-50,-20
Индийская NTPC Green Energy может провести IPO с оценкой в $12 млрд,2024-11-12 13:24:00,0,35,50
"""Инарктика"" в 2024 планирует сохранить EBITDA на уровне 2023 - ИНТЕРФАКС",2024-11-14 15:56:00,98.50218892097473,50,5
Ямал СПГ Новатэка вернулся к рейдовой перевалке в Мурманске — данные LSEG,2024-11-18 10:17:28,0,30,30
"Порт Сабетта начнет ледокольные проводки судов, усилит ледовые ограничения с 20 ноя",2024-11-18 12:05:49,98.90275001525879,80,5
НОВАТЭК усиливает управленческий состав - Ъ,2024-11-20 04:17:00,99.6976375579834,35,5
Бывший топ-менеджер Газпромнефти займет пост первого зампреда в Новатэке — Коммерсант,2024-11-20 06:29:46,0,50,5
Bloomberg сообщил о снижении активности на заводе НОВАТЭКа под Мурманском,2024-11-23 06:45:11,-99.78023171424866,-50,-20
МНЕНИЕ-Отчетность компаний может добавить рынку акций РФ негатива,2024-11-25 07:14:25,0,-30,-40
Стоимость закупок российского СПГ для ЕС выросла на 150% за три года,2024-11-25 12:09:42,0,80,50
Эксперт Фадеев: РФ снизила импортозависимость нефтегазовых проектов с 60% до 38%,2024-11-26 14:55:40,55.3577184677124,75,70
Власти РФ обнулили НДПИ на газ и конденсат с Ямала с 2028г,2024-11-27 08:41:52,0,75,50
"Выпуск СПГ в РФ в октябре вырос рекордно для этого месяца на 3,6% до 3,1 млн т",2024-11-27 19:37:00,99.56680536270142,25,40
Встречу ОПЕК+ перенесли на 5 декабря,2024-11-28 07:46:10,0,20,0
Россия нарастила поставки СПГ в Азию по Севморпути,2024-12-02 02:15:30,96.7330276966095,80,50
Экспорт СПГ из РФ в январе-ноябре вырос на 5% г/г — LSEG,2024-12-02 11:07:05,99.76310729980469,20,50
