title,published,KernAI_stock_news_distilbert,gigachat_score_only,deepseek_score
СМИ сообщили о планах ЛУКОЙЛа продать все свои заправки в России,2017-04-07 15:57:33,0,-85,-30
В Коми загорелась нефтяная скважина ЛУКОЙЛа,2017-04-10 17:34:02,-95.25722861289978,-50,-30
Прокуратура начала проверку возгорания нефтяной скважины ЛУКОЙЛа в Коми,2017-04-10 20:18:55,-99.44472312927246,-30,-40
В нефтепроводах «Транснефти» не нашлось места обещанной Ташкенту нефти,2017-04-12 05:00:56,-99.52164888381958,-50,-20
ЛУКОЙЛ отказался от продажи своих АЗС в России,2017-04-13 14:16:42,-80.42720556259155,80,50
«Дочка» ЛУКОЙЛа назвала виновного в пожаре на месторождении в Коми,2017-04-14 16:12:36,-99.60426092147827,Error_Evaluation_Gigachat,-20
Трейдер ЛУКОЙЛа сохранил лидерство в рейтинге Forbes,2017-04-20 12:35:00,0,75,50
В правительстве предложили нефтяникам увеличить добычу в обмен на льготы,2017-04-21 03:00:01,98.24129343032837,75,40
ЛУКОЙЛ создал СП для продажи иракской нефти,2017-05-02 12:23:18,0,50,50
В Перми на нефтеперерабатывающем заводе ЛУКОЙЛа произошел пожар,2017-05-05 05:03:54,-99.60845708847046,-80,-40
В Коми локализовали пожар на скважине ЛУКОЙЛа после 25 дней горения,2017-05-05 16:37:12,-98.26181530952454,-80,-20
В Коми потушили горевшую месяц скважину ЛУКОЙЛа,2017-05-11 18:58:36,-64.57006931304932,50,-20
Приставы собрались конфисковать Mercedes у сына вице-президента ЛУКОЙЛа,2017-05-15 15:57:14,-94.79939341545105,-80,-10
Сын вице-президента ЛУКОЙЛа заявил о непричастности к новым нарушениям,2017-05-16 10:41:20,-99.75249171257019,Error_Evaluation_Gigachat,5
Приставы арестовали Gelandewagen сына вице-президента ЛУКОЙЛа,2017-05-18 11:05:03,0,Error_Evaluation_Gigachat,-20
"ЛУКОЙЛ закрыл сделку по продаже алмазного бизнеса за $1,45 млрд",2017-05-25 11:02:50,0,-70,50
"Чистая прибыль ЛУКОЙЛа в I квартале выросла на 45,5%",2017-05-30 11:06:33,99.77320432662964,80,75
Bloomberg сообщил о потере Алекперовым $1 млрд с начала года,2017-05-31 12:09:43,99.14325475692749,-50,-30
Глава ЛУКОЙЛа заявил о падении прибылей НПЗ из-за налогового маневра,2017-06-02 08:12:01,-87.06302642822266,-80,-40
Алекперов назвал свою долю в ЛУКОЙЛе,2017-06-02 08:13:06,0,25,5
Вагит Алекперов — РБК: «Нам не нужна нефть по $100»,2017-06-02 12:44:45,0,Error_Evaluation_Gigachat,20
«Россети» установят модули для заправки электромобилей на АЗС в Москве,2017-06-03 15:10:10,99.01618957519531,25,50
ЛУКОЙЛ приобретет нефтяную компанию в ХМАО у катарского шейха,2017-06-08 11:02:05,99.12782311439514,75,60
Структуры Алекперова заключили опцион на продажу ADR ЛУКОЙЛа на $47 млн,2017-06-13 13:57:39,0,-25,5
ЛУКОЙЛ сократит добычу нефти на 1% в России из-за сделки с ОПЕК,2017-06-14 14:48:41,0,-50,-20
«Дочка» ЛУКОЙЛа выиграла тендер на освоение месторождения в Мексике,2017-06-19 22:13:20,95.26340961456299,85,50
"Суд обязал Сбербанк отдать ЛУКОЙЛу 147,6 млн руб. за «Красные баррикады»",2017-07-05 08:41:16,-98.28044176101685,-30,-10
"«Роснефть» за год заработала на продаже кофе 2,4 млрд руб.",2017-07-18 16:56:06,99.62587356567383,-50,50
ЛУКОЙЛ утвердил новый состав правления компании,2017-07-20 11:59:16,0,50,30
СМИ назвали рискующие пострадать от санкций США проекты России и ЕС,2017-07-25 14:47:28,-99.0895688533783,Error_Evaluation_Gigachat,-30
Новые санкции США прервут международную экспансию российских нефтяников,2017-08-04 05:27:13,-99.68673586845398,Error_Evaluation_Gigachat,-70
"После продажи алмазного бизнеса чистая прибыль ЛУКОЙЛа выросла на 90,7%",2017-08-29 13:09:49,99.83212351799011,80,75
ЛУКОЙЛ поддержал решение ЦБ санировать «ФК Открытие»,2017-08-30 11:54:26,0,50,30
ЛУКОЙЛ задумался о продаже крупнейшего покупателя российской нефти,2017-08-30 14:09:22,0,-50,-40
ЛУКОЙЛ снизит на треть пик добычи на Западной Курне-2 в Ираке,2017-09-01 10:37:59,0,-60,-20
СК начал проверку после гибели горняка в шахте ЛУКОЙЛа в Коми,2017-09-14 14:17:01,0,Error_Evaluation_Gigachat,-30
Турецкая Palmali подала иск к нефтетрейдеру ЛУКОЙЛа почти на $2 млрд,2017-09-18 19:20:24,-99.48660135269165,-50,-30
В ЛУКОЙЛе одобрили продажу нефтетрейдера Litasco,2017-09-21 12:42:33,0,-75,30
Глава ЛУКОЙЛа прокомментировал схему «спасения» ЦБ «ФК Открытие»,2017-09-21 13:46:17,95.66932916641235,35,30
Суд обязал Сбербанк выплатить ЛУКОЙЛу 354 млн руб. за «Красные баррикады»,2017-09-27 15:05:49,-99.744713306427,-60,-10
СП «Роснефти» и ЛУКОЙЛа вдвое снизило добычу из-за сделки с ОПЕК,2017-09-28 14:58:26,-99.7493028640747,-50,-30
Из «Башнефти» ушел вице-президент по финансам,2017-10-03 16:57:48,0,-25,-20
СМИ сообщили о погибших при пожаре на Нижегородском НПЗ,2017-10-05 13:33:09,-81.41565322875977,-80,-40
Алекперов допустил IPO крупнейшего покупателя российской нефти,2017-10-10 14:28:11,98.87240529060364,75,50
Алекперов решил не передавать управление ЛУКОЙЛом сыну,2017-10-10 20:09:10,0,75,30
ЛУКОЙЛ не нашел нефть на четырех месторождениях в Балтийском море,2017-10-16 13:54:43,-99.00596141815186,-80,-30
Конкуренты «Роснефти» пожаловались Медведеву на налоговую дискриминацию,2017-10-17 07:00:11,-99.83590245246887,Error_Evaluation_Gigachat,-20
«Роснефть» и ЛУКОЙЛ поспорили о цене нефти с Требса и Титова,2017-10-18 12:10:17,0,35,0
Сечин заявил об отсутствии планов купить ЛУКОЙЛ,2017-10-19 12:54:19,0,Error_Evaluation_Gigachat,0
"ЛУКОЙЛ может выплатить дивиденды на 72,3 млрд руб.",2017-10-25 09:05:55,99.03073310852051,50,80
"ЛУКОЙЛ увеличит капитал зарубежной «дочки» на €6,2 млрд",2017-10-26 12:17:09,98.99696707725525,80,50
Алекперов пообещал стабильную цену на нефть до конца соглашения ОПЕК+,2017-11-13 11:29:36,99.37905669212341,Error_Evaluation_Gigachat,50
Федун покинул совет директоров подпавшего под санкции «ИФД КапиталЪ»,2017-11-14 17:51:31,-99.58674907684326,-50,-30
В Румынии прекратили уголовное дело против «дочки» ЛУКОЙЛа,2017-11-17 11:13:28,-54.263293743133545,75,50
Минфин предложил конкурентам «Роснефти» подождать налоговых льгот 3 года,2017-11-21 21:03:34,98.60621094703674,-50,30
Новак заявил об отсутствии планов по консолидации в нефтяной отрасли,2017-11-27 06:30:03,-99.23621416091919,Error_Evaluation_Gigachat,5
"Чистая прибыль ЛУКОЙЛа за 9 месяцев 2017 года выросла до 298,3 млрд руб.",2017-11-29 11:37:48,99.5403528213501,60,70
ЛУКОЙЛ отложил продажу Litasco на следующий год,2017-12-01 08:51:53,0,-50,5
Суд перепутал «Роснефть» с ЛУКОЙЛом в приговоре Улюкаеву,2017-12-15 15:05:17,0,Error_Evaluation_Gigachat,0
На заправке ЛУКОЙЛа на юго-востоке Москвы произошло возгорание,2018-01-02 17:45:20,-81.07042908668518,-50,-20
ЛУКОЙЛ погасит до 10% казначейских акций,2018-01-12 11:14:26,98.4129548072815,80,50
Глава ЛУКОЙЛа спрогнозировал балансировку рынка нефти в апреле,2018-01-24 11:51:05,0,50,30
Алекперов рассказал Путину о планах построить комплекс за 120 млрд руб.,2018-02-05 14:06:00,0,Error_Evaluation_Gigachat,50
Нефтяники заработали на падении цен на нефть,2018-02-12 06:03:01,0,80,50
«Роснефть» решила закрыть совместное предприятие «Башнефти» с ЛУКОЙЛом,2018-02-26 14:42:03,0,-50,-20
В ЛУКОЙЛе сменили главного бухгалтера,2018-03-01 09:44:15,0,25,5
«Коммерсантъ» узнал о желании Сечина получить льготы на 145 млрд руб.,2018-03-07 05:08:09,95.33249139785767,Error_Evaluation_Gigachat,-30
Глава Росприроднадзора рекомендовал уволить руководителя службы в ХМАО,2018-03-13 14:02:40,-98.72019290924072,35,0
Чистая прибыль ЛУКОЙЛа выросла в 2017 году в два раза,2018-03-21 11:20:45,99.78941082954407,80,80
ЛУКОЙЛ на одну минуту обошел по стоимости «Роснефть»,2018-03-23 13:20:42,0,50,5
Алекперов анонсировал отход акционеров ЛУКОЙЛа от управления компанией,2018-03-23 15:16:17,0,50,-40
В ЛУКОЙЛе назвали кофе на заправках «высокомаржинальным баррелем»,2018-03-23 16:43:22,84.12231206893921,50,5
ЛУКОЙЛ обещал акционерам дополнительные выплаты при цене нефти выше $50,2018-03-23 17:34:39,97.68097996711731,70,75
Вице-президент ЛУКОЙЛа подарил жене акции компании на 110 млн руб.,2018-03-27 12:18:07,89.07936215400696,30,5
ЛУКОЙЛ стал дороже «Роснефти» на Московской бирже,2018-03-27 13:41:04,-99.36782717704773,50,50
ЛУКОЙЛ обошел «Газпром» по капитализации,2018-03-28 08:34:26,-93.68113875389099,80,50
Глава ЛУКОЙЛа допустил отход акционеров от управления в течение 3–5 лет,2018-03-30 07:04:54,0,-70,-20
Глава ЛУКОЙЛа рассказал о возможном преемнике из топ-менеджмента компании,2018-03-30 08:46:13,96.46875262260437,50,50
В Казахстане заявили об интересе ЛУКОЙЛа к своим шельфовым месторождениям,2018-04-05 05:59:33,78.61385941505432,50,50
Совдир ЛУКОЙЛа рекомендовал направить на выплату дивидендов 44% прибыли,2018-04-24 14:03:39,96.0316002368927,80,70
"ЛУКОЙЛ погасил еврооблигации на $1,5 млрд",2018-04-26 15:45:34,81.0826063156128,75,50
ЛУКОЙЛ договорился о новых условиях добычи нефти на Западной Курне-2,2018-05-11 14:36:19,75.18245577812195,75,50
В Коми семь человек погибли в результате падения вездехода в ручей,2018-05-16 08:46:21,-99.57629442214966,-50,0
Алекперов заявил о планах ЛУКОЙЛа укрупнить сбытовые структуры,2018-05-24 13:40:27,0,80,50
Вагит Алекперов — РБК: «ЛУКОЙЛ слишком дорого стоит»,2018-05-24 15:10:48,-91.91798567771912,-50,-30
Чистая прибыль ЛУКОЙЛа в первом квартале увеличилась почти вдвое,2018-05-28 13:11:01,99.45021867752075,80,80
ЦБ выявил причинивших ЛУКОЙЛу ущерб на 146 млн руб. инсайдеров,2018-05-29 16:57:40,-99.72625970840454,-80,-30
ЛУКОЙЛ построит нефтехимический комплекс в Болгарии,2018-05-31 11:37:32,99.05360341072083,85,50
PDVSA уведомила ЛУКОЙЛ о невозможности поставить нефть в полном объеме,2018-06-05 08:00:58,-94.132000207901,-80,-30
ЛУКОЙЛ остановит бурение на ставшем предметом спора с «Роснефтью» участке,2018-06-19 10:11:41,-99.49151277542114,-50,-30
Базовое вознаграждение членам совдира ЛУКОЙЛа выросло в полтора раза,2018-06-21 14:50:55,99.40690994262695,50,50
Алекперов счел невозможной цену на нефть в $100,2018-06-21 18:18:57,-59.54151153564453,-50,-20
"«Дочка» ЛУКОЙЛа продала 16,57% его акций",2018-07-19 10:39:56,-99.79629516601562,-30,5
"ЛУКОЙЛ заявил о планах погасить 11,82% казначейских акций",2018-07-19 14:40:16,-91.44555330276489,50,50
«Магнит» и ЛУКОЙЛ начали переговоры об открытии магазинов на АЗС,2018-07-26 11:03:09,0,75,50
ЛУКОЙЛ сможет в разы увеличить выплаты акционерам,2018-08-03 11:08:11,99.42827224731445,80,80
ЛУКОЙЛ обогнал Сбербанк по капитализации,2018-08-30 15:08:48,71.36768698692322,75,50
ЛУКОЙЛ допустил увеличение добычи нефти на 1%,2018-09-05 12:50:37,99.4899332523346,50,30
ЛУКОЙЛ выбрал Ситибанк для проведения обратного выкупа акций,2018-09-07 09:55:51,0,80,50
СМИ узнали о захвате заложников на месторождении ЛУКОЙЛа в Ираке,2018-09-07 20:31:19,0,Error_Evaluation_Gigachat,-40
ЛУКОЙЛ ответил на сообщения о захвате заложников на месторождении в Ираке,2018-09-07 21:32:56,0,25,-30
Сбербанк обогнал ЛУКОЙЛ по капитализации,2018-09-13 14:44:18,0,-75,50
"Президент ЛУКОЙЛа купил акции компании на 99,5 млн руб.",2018-09-26 11:19:28,97.73991107940674,80,50
Аргумент «Роснефти»: почему ЛУКОЙЛ обвинили в монополизме,2018-09-28 12:59:18,-99.58176016807556,-50,30
"Казахстан добился выплаты $1,1 млрд от ЛУКОЙЛа и Eni по спору о нефти",2018-10-01 11:22:37,0,-50,60
Алекперов прокомментировал жалобу «Роснефти» в ФАС на ЛУКОЙЛ,2018-10-01 15:59:19,-99.40075874328613,50,5
«Роснефть» предложила ЛУКОЙЛу «другую логику» работ в совместном проекте,2018-10-01 18:09:54,0,-50,5
Глава ЛУКОЙЛа сообщил об уходе сына из компании,2018-10-03 09:09:37,0,-25,5
«Коммерсантъ» сообщил о намерении ЛУКОЙЛа продать электростанции,2018-10-18 03:57:53,0,-80,5
"Пенсионные фонды США набрали $1,5 млрд рисковых российских активов",2018-10-22 04:00:17,99.06651973724365,Error_Evaluation_Gigachat,50
Румынский суд оправдал «дочек» ЛУКОЙЛа,2018-10-23 21:59:36,0,80,5
Вице-президент ЛУКОЙЛа приобрел акции компании на 20 млн руб.,2018-10-24 15:47:10,97.3483681678772,75,50
Президент ЛУКОЙЛа исключил дефицит топлива на внутреннем рынке,2018-10-30 21:15:31,0,80,50
Правительство договорилось с нефтяниками о стабилизации цен на топливо,2018-10-31 19:29:30,97.7980375289917,50,50
ЛУКОЙЛ заявил о снижении цен на бензин в опте,2018-11-01 08:35:18,-99.35111403465271,-50,30
"Федун передал детям акции ЛУКОЙЛа на $1,2 млрд",2018-11-01 10:08:20,0,50,30
ЛУКОЙЛ и Eni договорились о перераспределении долей в проектах в Мексике,2018-11-06 13:06:19,0,80,50
Глава ЛУКОЙЛа оценил потери компании от заморозки цен на бензин,2018-11-12 12:07:22,-99.3670105934143,-50,-30
"Чистая прибыль ЛУКОЙЛА за девять месяцев выросла на 54,3%",2018-11-28 13:10:23,99.8143196105957,80,80
ЛУКОЙЛ решил на три года ускорить программу обратного выкупа акций,2018-11-29 15:31:03,87.77520656585693,80,75
ФАС ускорит рассмотрение жалобы «Роснефти» против ЛУКОЙЛа,2018-12-05 19:22:43,-99.55246448516846,-50,5
Алекперов назвал невозможным появление женщины во главе ЛУКОЙЛа,2018-12-11 11:38:01,0,-25,5
В Москве убили бенефициара нефтяной компании,2018-12-29 10:08:48,96.8862235546112,Error_Evaluation_Gigachat,-40
СК начал проверку гибели двух рабочих на месторождении в Коми,2019-01-09 14:35:15,-65.09661078453064,-50,-30
Алекперов заявил о готовности «идти до победного» в споре с «Роснефтью»,2019-01-14 06:03:46,96.25628590583801,Error_Evaluation_Gigachat,20
«Коммерсантъ» сообщил о жалобе нефтяных компаний на Росгвардию,2019-01-18 02:51:28,-99.85460042953491,-50,-20
Алекперов заявил об отсутствии интересных проектов в России,2019-01-23 13:50:28,0,-50,-30
ЛУКОЙЛ заявил о намерении на 20% увеличить добычу в Ираке,2019-02-07 13:16:45,80.357825756073,75,50
Трейдер ЛУКОЙЛа Litasco прекратил работать с Венесуэлой,2019-02-14 13:20:04,48.379942774772644,-50,-30
Алекперов попросил власти поддержать добычу нефти в Западной Сибири,2019-02-27 09:56:42,0,50,50
ФАС заняла сторону «Роснефти» в споре с ЛУКОЙЛом,2019-03-14 12:16:38,0,-30,30
Власти выбрали строителя армейских складов во Владивостоке за ₽26 млрд,2019-03-19 04:00:37,78.94288301467896,50,50
ЛУКОЙЛ выразил готовность продлить соглашение о стабилизации цен,2019-03-22 15:05:55,99.10383224487305,80,50
ЛУКОЙЛ решил закрыть свое подразделение в США,2019-03-27 10:19:16,0,-80,-20
ЛУКОЙЛ договорился о разработке шельфа в Казахстане,2019-04-03 11:47:16,99.14018511772156,80,70
СМИ узнали о жалобе нефтяников на Росприроднадзор из-за отработанных труб,2019-04-09 01:00:04,-99.7579276561737,-25,-20
ЛУКОЙЛ оспорил в суде решение ФАС по тяжбе с «Роснефтью»,2019-04-15 11:39:04,-84.59089994430542,-50,5
Крупнейший в России независимый НПЗ начал подготовку к банкротству,2019-04-30 09:50:17,-99.0587055683136,-75,-70
«Газпром» обогнал ЛУКОЙЛ по капитализации,2019-05-14 13:32:02,0,-50,50
ЛУКОЙЛ подорожал почти на ₽200 млрд из-за решения уменьшить капитал,2019-05-16 11:48:33,99.69833493232727,80,50
ЛУКОЙЛ поспорил с конкурентами о прибыльности нефтепереработки в России,2019-05-21 15:18:46,0,-30,5
НОВАТЭК обошел ЛУКОЙЛ по рыночной капитализации,2019-05-27 14:50:27,62.616413831710815,-50,50
ЛУКОЙЛ снизил капзатраты на фоне ограничения добычи из-за сделки с ОПЕК,2019-05-29 12:41:02,0,-50,30
Силуанов раскритиковал льготы нефтяникам на примере инвестиций ЛУКОЙЛа,2019-06-07 10:44:06,-99.7721016407013,-50,-30
Ростовские власти попросили ЛУКОЙЛ вернуть деньги из-за отключения воды,2019-06-10 18:52:26,-96.84565663337708,-50,-20
ЛУКОЙЛ впервые вышел в мировые лидеры по доходности для акционеров,2019-06-19 21:01:34,99.15125966072083,85,80
Глава ЛУКОЙЛа поддержал соглашение ОПЕК+ как меру против нефти за $200,2019-06-20 14:03:25,97.78643250465393,80,50
Бывший канцлер Австрии вошел в совет директоров ЛУКОЙЛа,2019-06-20 14:28:05,0,50,5
Гуцериев договорился о реструктуризации долга Сбербанку на ₽170 млрд,2019-07-04 14:01:47,0,25,50
СМИ узнали о проблемах с грязной нефтью еще до инцидента с «Дружбой»,2019-07-16 02:55:06,-99.27654266357422,-30,-40
Суд занял сторону ЛУКОЙЛа в споре с «Роснефтью» о цене перевалки нефти,2019-08-02 15:22:44,-61.905479431152344,75,50
Акции ЛУКОЙЛа подскочили более чем на 5%,2019-08-19 14:46:44,99.80782270431519,80,75
ЛУКОЙЛ досрочно выкупил на бирже собственные акции за $3 млрд,2019-08-20 08:12:51,96.70097827911377,80,50
ЛУКОЙЛ получил уведомления контрагентов о претензиях по ЧП на «Дружбе»,2019-08-28 13:01:19,0,-50,-40
"Чистая прибыль ЛУКОЙЛа за первое полугодие выросла на 19,6%",2019-08-28 15:24:06,99.78542923927307,75,75
Котировки российских нефтяных компаний выросли вслед за ценами на сырье,2019-09-16 07:44:19,0,75,70
Акции ЛУКОЙЛа подорожали более чем на 6% на фоне нового выкупа бумаг,2019-10-01 09:20:33,99.39355254173279,75,70
В Энергостратегию заложили либерализацию доступа на шельф Арктики,2019-10-08 05:00:43,0,50,50
ЛУКОЙЛ назвал условие для участия в проектах на шельфе в Арктике,2019-10-14 07:27:42,98.26287031173706,50,30
ЛУКОЙЛ заявил о договоренности по компенсации получателю грязной нефти,2019-10-14 12:23:09,97.68463969230652,80,50
ЛУКОЙЛ стал партнером Фридмана по добыче газа в ОАЭ,2019-10-15 17:06:43,98.04553389549255,85,50
ЛУКОЙЛ направит на выплаты акционерам весь свободный денежный поток,2019-10-16 11:23:53,99.13227558135986,80,75
Что случилось за день. Главные новости РБК,2019-10-16 16:29:23,0,0,0
Алекперов лично опроверг слухи о продаже ЛУКОЙЛа «Сургутнефтегазу»,2019-10-28 15:34:40,0,75,50
ЛУКОЙЛ предупредил о риске снижения потребления бензина для автомобилей,2019-12-17 12:05:32,-99.82328414916992,-75,-30
В Ухте загорелся нефтеперерабатывающий завод ЛУКОЙЛа,2020-01-09 15:12:47,-97.7575421333313,-85,-40
Появилось видео пожара на НПЗ ЛУКОЙЛа в Ухте,2020-01-09 16:24:54,-99.30315017700195,-80,-40
Пожар на НПЗ ЛУКОЙЛа в Ухте. Фоторепортаж,2020-01-09 16:25:19,77.21017003059387,-80,-30
Во время пожара на НПЗ в Ухте из резервуаров вылилось горючее,2020-01-09 20:27:42,-99.8089849948883,-75,-40
ЛУКОЙЛ сообщил о последствиях пожара на НПЗ в Коми,2020-01-10 09:08:36,-88.09987902641296,-50,-30
Алекперов назвал условия возврата цен на нефть к $100 за баррель,2020-01-22 14:36:36,97.63827323913574,80,50
Путин поинтересовался средней зарплатой в ЛУКОЙЛе,2020-01-28 12:58:33,-60.95897555351257,50,30
Глава ЛУКОЙЛа заявил о планах инвестировать $100 млрд в следующие 10 лет,2020-01-28 16:33:06,99.54160451889038,80,75
Бумаги «Газпрома» обеспечили четверть всего роста российского рынка акций,2020-02-03 02:00:14,99.78075623512268,80,70
«Роснефть» потратит на «зеленые инвестиции» 300 млрд руб.,2020-02-17 16:30:21,99.70550537109375,-50,50
Россия и Белоруссия договорились о компенсации за налоговый маневр,2020-02-22 14:05:49,97.12560176849365,80,30
Вице-президент ЛУКОЙЛа предсказал эпоху дешевой нефти до 2040 года,2020-03-02 20:10:03,99.20936226844788,-50,-40
Вице-президент ЛУКОЙЛа Азат Шамсуаров лишился части полномочий,2020-03-04 11:08:52,-99.8098075389862,-50,-20
Возглавлявший совет директоров ЛУКОЙЛа 20 лет Грайфер уйдет в отставку,2020-03-05 13:40:53,-80.89396357536316,-50,-20
В ЛУКОЙЛе оценили потери России от разрыва сделки с ОПЕК,2020-03-07 01:30:55,-99.7961163520813,-30,-30
ЛУКОЙЛ анонсировал рекордные дивиденды на фоне падения цены на нефть,2020-03-11 17:51:37,99.76590871810913,75,60
«Роснефть» выбыла из тройки самых дорогих компаний России,2020-03-12 09:20:07,-99.80732202529907,25,-20
Алекперов купил акции ЛУКОЙЛа на 950 млн руб.,2020-03-16 08:17:46,84.39306020736694,80,50
Федун назвал цену на нефть катастрофической,2020-03-19 08:30:55,0,-80,-40
Интервью Леонида Федуна о нефтяной «войне на истощение». Полная версия,2020-03-19 09:26:27,0,75,20
"ЛУКОЙЛ сократит расходы на $1,5 млрд после падения цен на нефть",2020-03-19 13:40:24,0,-75,-20
«Роснефть» и ЛУКОЙЛ сообщили о продолжении работы АЗС в обычном режиме,2020-03-29 19:46:31,97.31799960136414,25,50
Федун — РБК: «Без сделки ОПЕК+ нам пришлось бы сократить добычу до 50%»,2020-04-11 13:02:21,-56.8154513835907,-80,20
Крупнейшие акционеры ЛУКОЙЛа направят дивиденды на поддержку компании,2020-04-11 13:26:39,99.55064058303833,80,50
Федун сравнил соглашение ОПЕК+ с Брестским миром,2020-04-11 13:40:49,99.54385161399841,Error_Evaluation_Gigachat,-20
Умер возглавлявший совет директоров ЛУКОЙЛа 20 лет Валерий Грайфер,2020-04-24 10:53:55,0,-80,20
ЛУКОЙЛ приостановит 20% бурения в Западной Сибири,2020-04-27 14:01:28,-99.72721934318542,-60,-30
Первая российская нефтяная компания разместила бонды после обвала рынка,2020-04-29 02:20:11,96.3478147983551,75,50
Леонида Федуна госпитализировали с коронавирусом,2020-05-07 09:17:28,0,-50,-20
ЛУКОЙЛ начал перевод ключевых сотрудников с удаленки в офис,2020-05-18 20:52:44,-98.84886145591736,30,5
ЛУКОЙЛ объявил о плане вернуть всех сотрудников на работу в офис до июня,2020-05-19 18:38:57,0,50,30
"ФАС оспорила сделку ЛУКОЙЛа по продаже алмазной компании за $1,45 млрд",2020-05-25 12:01:02,0,-70,-30
"ЛУКОЙЛ ответил на иск ФАС о сделке на $1,5 млрд",2020-05-27 13:16:16,0,20,0
В Москве умер топ-менеджер ЛУКОЙЛа,2020-05-27 16:18:29,0,-80,-20
"ВТБ заявил о риске бегства инвесторов из-за иска ФАС на $1,45 млрд",2020-06-01 13:52:29,-99.77419376373291,-80,-70
Экс-главу «дочки» ЛУКОЙЛа заочно арестовали по делу о растрате,2020-06-02 17:16:03,-99.49542880058289,-80,-30
"ЦБ не нашел угрозы инвестклимату в оспаривании ФАС сделки на $1,45 млрд",2020-06-05 17:07:16,0,20,30
"ВТБ подал иск на 61 млрд руб. после оспаривания ФАС сделки на $1,45 млрд",2020-07-02 08:47:40,-99.71791505813599,-90,-40
«Татнефть» предложила подрядчикам подождать оплаты год,2020-07-17 14:02:29,91.1564826965332,-50,-30
ЛУКОЙЛ войдет в проект по добыче углеводородов в Сенегале,2020-07-27 12:16:45,0,75,50
"Дело по иску ФАС к ЛУКОЙЛу о сделке на $1,45 млрд передали в Москву",2020-07-29 16:06:38,0,-70,-20
В Коми из-за повреждения нефтепровода произошел разлив 7 т нефти,2020-08-03 17:09:48,-99.01720881462097,-50,-30
The Times назвала россиянина бенефициаром крупного энергопроекта Британии,2020-08-06 01:55:53,98.6581802368164,Error_Evaluation_Gigachat,-20
Главы нефтяных компаний написали Путину об опасности повышения налогов,2020-08-19 06:39:32,-99.16056394577026,Error_Evaluation_Gigachat,-30
СМИ узнали о планах ЛУКОЙЛа перевести до половины сотрудников в регионы,2020-10-12 07:36:10,-99.66048002243042,-50,-20
ЛУКОЙЛ сообщил о разливе менее 1 т нефти на месторождении в НАО,2020-10-20 14:20:46,-99.83792304992676,-25,-5
На нефтяной шахте ЛУКОЙЛа в Коми произошел пожар,2020-11-01 18:20:29,-99.67350363731384,-50,-30
В головном офисе ЛУКОЙЛа сократят рабочую неделю и урежут зарплаты,2020-11-05 10:16:52,-97.18160033226013,-80,-40
"Шесть выборщиков Байдена, сбои помощи от COVID. Главные новости РБК",2020-11-05 16:15:06,0,Error_Evaluation_Gigachat,-20
Федун назвал неизбежным снижение экспорта нефти и газа в Европу,2020-11-24 06:43:34,-97.67031073570251,Error_Evaluation_Gigachat,-40
В Ненецком округе произошла утечка нефти на Харьягинском месторождении,2020-12-25 18:23:03,-99.81234669685364,-50,-30
Власти назвали причину утечки нефти на Харьягинском месторождении,2020-12-26 18:56:23,0,50,-20
Нефтяники увеличат переработку для создания запасов перед пиком спроса,2021-01-28 19:12:20,84.56788063049316,75,50
Алекперов назвал бессмысленными призывы отказаться от нефти,2021-02-11 11:25:12,0,Error_Evaluation_Gigachat,50
ЛУКОЙЛ предложил выкупить нефтегазовую компанию из Австралии,2021-02-17 08:22:44,97.68433570861816,85,50
Алекперов предупредил о риске дефицита нефти из-за борьбы с выбросами,2021-03-10 18:55:28,-99.81512427330017,85,50
ЛУКОЙЛ предупредил об использующих имя компании мошенниках,2021-03-22 14:22:18,-99.83125925064087,-50,-20
Руководство ЛУКОЙЛа обязали «кровно и рублем» отвечать за вред экологии,2021-03-25 15:07:14,-99.73487854003906,-75,-30
Глава ВТБ объяснил планы получения проданного ЛУКОЙЛом алмазодобытчика,2021-03-29 06:23:28,0,35,5
"Федун — РБК: «Сделка ОПЕК+, может быть, навсегда»",2021-04-26 07:15:25,91.63274765014648,75,30
Федун сравнил доходы от продажи квот CO₂   с выручкой «Газпрома»,2021-04-26 07:52:38,97.92097806930542,50,50
"Федун о вечной сделке ОПЕК+, лесах и о том, куда вложить ₽1 млн. Видео",2021-04-26 09:52:12,97.91983366012573,35,50
«Дочка» ЛУКОЙЛа оценила масштаб разлива нефтепродуктов в Коми,2021-05-16 02:40:40,0,-30,-40
ЛУКОЙЛ заявил об отсутствии угрозы для Арктики из-за разлива нефти в Коми,2021-05-17 14:19:28,0,50,50
Росприроднадзор назвал площадь разлива нефтепродуктов в Коми,2021-05-17 14:29:34,0,-25,-40
ЛУКОЙЛ разделил свой бизнес в энергетике,2021-05-21 05:00:06,0,75,50
"Мир в Палестине, санкции по Nord Stream 2 реанимируют. Главное за ночь",2021-05-21 05:52:23,-99.46921467781067,Error_Evaluation_Gigachat,50
Эксперты ВШЭ оценили доходы России от поглощения CO₂ в $50 млрд в год,2021-05-26 12:00:23,98.5217273235321,30,50
Wintershall Dea вышла из совместного проекта с ЛУКОЙЛом,2021-05-28 16:37:10,83.54195356369019,-75,-30
"ЛУКОЙЛ не согласился с оценкой ущерба от разлива в Коми, но решил платить",2021-06-04 11:02:18,-99.57828521728516,35,5
