title,published,KernAI_stock_news_distilbert,gigachat_score_only,deepseek_score
Восемь крупнейших банков вышли из Ассоциации российских банков,2017-07-17 13:53:54,0,-30,-40
Сбербанк разошлет СМС клиентам через собственного мобильного оператора,2017-07-17 19:10:16,0,35,50
Греф заявил о поддержке создания новой банковской ассоциации,2017-07-17 23:47:54,97.62380719184875,75,50
Экс-менеджера Сбербанка обвинили в краже со счетов клиентов 1 млрд руб.,2017-07-18 13:08:12,-99.8492956161499,-90,-40
Сбербанк создал свою дочернюю микрокредитную компанию,2017-07-20 05:48:42,97.09387421607971,50,50
Сбербанк обжаловал решение суда по иску «Транснефти»,2017-07-20 12:31:46,0,-50,5
Власти Белоруссии разрешили VP Capital купить Паритетбанк,2017-07-21 15:49:23,93.58345866203308,75,30
Российские банки рассказали о работе над идентификацией клиента по селфи,2017-07-25 08:04:16,0,35,5
Нацбанк Украины запретил продавать «дочку» Сбербанка Гуцериеву,2017-07-28 14:14:11,-95.60089111328125,Error_Evaluation_Gigachat,-30
У Сбербанка по всей стране произошел сбой в работе платежной системы,2017-07-31 05:48:58,-99.80250597000122,-80,-40
"Три банка вложат в строительство третьего участка ЦКАД 38,5 млрд руб.",2017-08-01 10:35:03,99.69027638435364,20,50
В Петербурге Сбербанк начал тестировать собственный мобильный оператор,2017-08-03 14:03:15,0,50,50
Виктор Прокопеня отказался от покупки «дочки» Сбербанка на Украине,2017-08-03 14:29:42,-99.59356784820557,Error_Evaluation_Gigachat,10
Прибыль Сбербанка выросла в январе—июле более чем на треть,2017-08-07 07:17:12,99.78477954864502,80,75
Греф рассказал Путину о роли искусственного интеллекта в низкой просрочке,2017-08-07 13:40:42,-76.70970559120178,75,50
Сбербанк инвестирует 30 млрд руб. в «Яндекс.Маркет»,2017-08-09 07:12:13,98.53692650794983,80,70
Акции «Яндекса» выросли на фоне сделки со Сбербанком,2017-08-09 14:28:38,99.83053207397461,75,70
Сбербанк объявил о рекордном снижении ставок по ипотечным кредитам,2017-08-10 07:29:17,-99.65294003486633,80,50
Пенсионный фонд Сбербанка приступил к созданию сети домов престарелых,2017-08-10 15:32:58,0,50,30
В Ростове-на-Дону задержан топ-менеджер Сбербанка,2017-08-15 09:34:40,-99.69700574874878,-80,-30
"Яндекс, Mail.ru и Сбербанк объединятся для создания «цифровой экономики»",2017-08-15 12:27:23,89.16130065917969,85,75
Сбербанк написал заявление о приеме в ассоциацию «Россия»,2017-08-18 12:27:59,0,50,50
ЦБ запросил у крупнейших банков данные о сделках по хеджированию рисков,2017-08-22 05:38:32,0,30,5
Сбербанк профинансирует реставрацию дома Наркомфина,2017-08-22 08:02:57,0,50,30
Сбербанк предложил мировое соглашение «Транснефти» по делу о 67 млрд руб.,2017-08-22 12:45:26,0,50,30
Сбербанк в проекте мирового соглашения не предлагал «Транснефти» выплат,2017-08-23 07:59:28,-63.05711269378662,25,0
Прибыль Сбербанка по МСФО за первое полугодие выросла до 352 млрд руб.,2017-08-23 08:13:28,98.40493202209473,80,80
Бывший вице-президент Сбербанка займется продажей алмазов АЛРОСА,2017-08-23 08:56:21,0,35,30
"Суд поддержал Сбербанк в споре с «Транснефтью» на 66,5 млрд руб.",2017-08-23 10:23:13,0,80,50
«Транснефть» подаст кассационную жалобу на решение по спору со Сбербанком,2017-08-23 13:25:44,-97.66098856925964,-25,-20
Сбербанк снизил стоимость рефинансирования ипотеки других банков,2017-08-24 07:31:47,0,80,50
Столичного бизнесмена обвинили в хищении более 2 млрд руб. из Сбербанка,2017-08-25 17:44:13,-99.85130429267883,-80,-40
Сбербанк арендует новый офис рядом с «Москва-Сити»,2017-08-28 11:14:14,0,25,5
«Газпром нефть» решила привлечь 50 млрд руб. от Сбербанка,2017-08-28 20:33:31,99.70209002494812,70,50
Сбербанк приняли в ассоциацию банков «Россия»,2017-08-29 11:05:35,0,50,50
Рыночная капитализация Сбербанка впервые превысила 4 трлн руб.,2017-08-31 13:10:35,99.18076395988464,75,70
Киберспецслужба: Сбербанк предложил создать штаб борьбы с хакерами,2017-09-01 17:29:46,0,50,50
Робот-коллектор: как Сбербанк автоматизирует выбивание долгов,2017-09-04 12:11:00,0,-30,30
Сбербанк назвал сроки начала оформления паспортов гражданам,2017-09-05 03:15:25,0,25,5
«Транснефть» назвала Сбербанк «волками с Вавилова cтрит»,2017-09-05 14:54:41,64.79928493499756,-50,0
«Ведомости» узнали о соглашении Сбербанка с Егором Кридом,2017-09-06 06:29:49,97.35220670700073,50,5
Структура Сбербанка купит у А1 «Карнавал» в Подмосковье,2017-09-06 10:20:45,99.6375024318695,25,50
Глава Сбербанка назвал сроки появления экономики блокчейна,2017-09-07 02:57:37,83.24621915817261,50,50
Глава Сбербанка допустил ставку по ипотечным кредитам ниже 10%,2017-09-07 03:27:56,-99.6066153049469,75,60
Новак выступил за мировое соглашение между «Транснефтью» и Сбербанком,2017-09-07 03:53:31,0,Error_Evaluation_Gigachat,50
Сбербанк запустил новый пакет услуг для малого бизнеса,2017-09-07 05:02:17,97.6788878440857,50,60
Совладельца трубного завода арестовали по подозрению в мошенничестве,2017-09-08 17:27:04,-99.73565340042114,-80,-70
Греф прокомментировал «превращение» дебетовых карт в овердрафтные,2017-09-12 13:47:36,0,-25,5
Греф прокомментировал возможность оформления паспортов Сбербанком,2017-09-12 13:54:43,0,25,30
СМИ узнали об угрозе финансированию оборонзаказа России из-за санкций США,2017-09-12 14:35:09,-99.41858053207397,Error_Evaluation_Gigachat,-70
Сбербанк потребовал привлечь Кехмана к субсидиарной ответственности,2017-09-12 16:55:18,-99.74579215049744,Error_Evaluation_Gigachat,-30
"Сбербанк обнаружил более 1,3 тыс. вирусных сайтов за 2017 год",2017-09-15 13:42:04,0,0,5
«Дочку» Сбербанка на Украине решил купить бывший кандидат в президенты,2017-09-18 10:37:12,94.97858881950378,Error_Evaluation_Gigachat,5
Сбербанк сделает карты для бюджетников бесконтактными,2017-09-21 21:00:20,0,50,50
Греф заявил о планах вывести Сбербанк с рынков нескольких стран Европы,2017-09-22 12:21:37,-99.72086548805237,Error_Evaluation_Gigachat,-30
В Москве задержали напавшего с ножом на работника Сбербанка студента МАИ,2017-09-22 22:37:40,-99.6467113494873,-30,0
Сбербанк рассказал о мешающих получению кредита лайках,2017-09-25 11:55:24,0,-50,-10
Греф назвал развитие искусственного интеллекта «угрозой цивилизации»,2017-09-25 17:42:49,0,-50,-20
Греф связал ежегодную прибыль Сбербанка с искусственным интеллектом,2017-09-25 18:57:12,99.79978203773499,75,70
Суд обязал Сбербанк выплатить ЛУКОЙЛу 354 млн руб. за «Красные баррикады»,2017-09-27 15:05:49,-99.744713306427,-80,-10
В аэропорту столицы Ингушетии похитили деньги из банкоматов,2017-09-27 17:36:18,-99.15931224822998,-80,-10
Сбербанк снизил ставки по военной ипотеке,2017-10-02 08:27:22,0,-50,30
Во Львове сгорело отделение Сбербанка,2017-10-03 06:41:39,-99.82262253761292,Error_Evaluation_Gigachat,-20
Фонды Мобиуса вернулись в капитал Сбербанка впервые после санкций,2017-10-04 03:38:16,0,75,60
Разработчик ПО для банкоматов подал на Сбербанк в суд в США,2017-10-04 08:02:29,-99.79310035705566,-50,-30
Сбербанк заключил соглашение о предоставлении облачных сервисов Microsoft,2017-10-05 08:04:04,99.21343326568604,50,50
В Екатеринбурге взорвали банкомат Сбербанка,2017-10-09 08:47:32,-99.72495436668396,Error_Evaluation_Gigachat,-10
СМИ узнали о сворачивании Сбербанком услуг кредитования в магазинах,2017-10-10 01:53:10,-99.69871640205383,-80,-30
Сбербанк заподозрил руководство «Юлмарта» в мошенничестве,2017-10-10 16:05:44,-99.71829652786255,-50,-40
А1 назвала «фантазией» обвинение в давлении на совладельца «Юлмарта»,2017-10-11 12:28:31,-99.58109855651855,50,5
СК нашел в деле «Юлмарта» признаки умышленного банкротства,2017-10-11 14:05:21,0,-50,-40
Цифровой след: как банки анализируют соцсети клиентов при выдаче кредита,2017-10-11 15:47:47,0,50,50
Заказ из «Юлмарта»: почему арестован совладелец холдинга Дмитрий Костыгин,2017-10-11 17:09:52,0,-50,-30
Сбербанк отказался от услуг «Росгосстраха» при страховании ипотечников,2017-10-13 22:55:38,-99.76955056190491,-30,20
Сбербанк объявил об упрощении условий по потребительским кредитам,2017-10-16 06:01:49,0,85,50
В Хорватии задержали бывшее руководство компании-должника Сбербанка,2017-10-16 13:43:34,-99.77485537528992,-50,-30
Сбербанк вошел в альянс для развития блокчейна на платформе Бутерина,2017-10-18 07:01:24,53.98738980293274,85,60
"Сбербанк изучит жалобы «Транснефти» по спору на 66,5 млрд руб.",2017-10-20 10:48:35,-87.53172159194946,-30,5
"Сбербанк предсказал рост потерь России от кибератак до 1,5 трлн руб.",2017-10-20 13:09:37,0,Error_Evaluation_Gigachat,-30
Греф рассказал о спасении от потоков информации при помощи медитации,2017-10-20 14:50:01,99.56890940666199,25,5
В Сбербанке назвали Avito одной из «центральных» площадок кибермошенников,2017-10-20 17:42:52,96.58000469207764,-50,-20
СМИ раскрыли претензии «Транснефти» к суду по спору со Сбербанком,2017-10-23 05:32:07,-93.14239621162415,-30,-20
Сбербанк предпочел искусственный интеллект рекомендациям «Базеля»,2017-10-24 12:11:27,0,50,50
Сбербанк задумался о включении в новую стратегию прибыли в 1 трлн руб.,2017-10-24 23:12:32,0,80,75
СМИ узнали об идее обязательного страхования киберрисков с 2020 года,2017-10-27 05:59:15,0,50,5
"Греф выступил на конференции с фразой «не понимаю, чем я занимаюсь»",2017-10-27 17:58:58,0,Error_Evaluation_Gigachat,5
«Транснефть» знала о рисках потери 22 млрд руб. от сделки со Сбербанком,2017-11-01 05:00:09,0,-50,-40
Сбербанк нашел в отчете о «Роснефти» нарушение стандартов качества,2017-11-03 15:55:43,-99.84191656112671,-50,-30
Акции Сбербанка достигли рекордной стоимости,2017-11-07 10:37:55,99.78253841400146,80,70
В Великобритании арестовали экс-владельца компании — должника Сбербанка,2017-11-07 13:50:40,-99.45529103279114,-75,-20
Нацбанк Украины одобрил покупку «дочки» Сбербанка бывшим вице-премьером,2017-11-07 21:15:45,0,Error_Evaluation_Gigachat,50
Крупнейшая компания Хорватии отказалась возвращать Сбербанку €1 млрд,2017-11-09 14:26:42,-99.75179433822632,-50,-40
Индийский гуру рассказал сотрудникам Сбербанка об отсутствии завтра,2017-11-10 10:10:11,0,35,0
Сбербанк взял на себя вину за дефицит видеокарт в России,2017-11-11 11:41:26,-99.82503056526184,-50,-20
Греф заявил о шантаже Сбербанка со стороны крупнейшей компании Хорватии,2017-11-14 13:35:11,-99.66325163841248,Error_Evaluation_Gigachat,-30
В Сбербанк Абхазии ввели временную администрацию,2017-11-14 19:57:58,0,-50,-40
Сбербанк снизил ставки по потребительским кредитам перед Новым годом,2017-11-15 07:09:48,-96.33819460868835,75,50
Прибыль Сбербанка за январь—сентябрь 2017 года выросла на 44%,2017-11-15 07:20:47,99.73490238189697,85,75
Sberbank CIB извинился перед «Роснефтью» за «грубые нарушения» в отчете,2017-11-15 15:25:48,-99.74610805511475,-50,-20
Греф назвал сроки введения обслуживания в Сбербанке без паспортов,2017-11-20 19:14:34,0,25,50
Сбербанк выпустил молодежные карты с Егором Кридом,2017-11-21 08:31:01,97.78669476509094,75,50
Набсовет Сбербанка одобрил покупку облигаций «Газпрома» на 45 млрд руб.,2017-11-22 19:31:07,50.96460580825806,75,50
Сбербанк запустит оплату в магазинах по QR-коду,2017-11-23 08:30:25,94.53096389770508,50,70
Бывший глава СБУ заинтересовался покупкой украинской «дочки» Сбербанка,2017-11-29 11:06:16,0,Error_Evaluation_Gigachat,30
НБУ заявил об отсутствии новых заявок на покупку «дочки» Сбербанка,2017-11-29 12:07:34,0,25,-20
Сбербанк посоветовал соблюдать «кибергигиену» из-за фальшивых приложений,2017-11-29 15:26:41,0,-50,5
В отделениях Сбербанка появятся кабинки для онлайн-консультаций с врачами,2017-11-30 02:20:39,0,25,50
Сбербанк и «Транснефть» начали переговоры о мировом соглашении,2017-11-30 11:44:08,0,30,50
Сбербанк заявил о сбое в проведении операций по картам,2017-11-30 18:21:09,-99.65708255767822,-80,-40
Прекращено уголовное преследование экс-гендиректора «Юлмарта» Федоринова,2017-12-04 12:50:17,-97.66042828559875,35,5
В Сбербанке заявили об ошибочных списаниях денег с карт,2017-12-04 13:46:07,0,-50,-40
Сбербанк сообщил об устранении ошибки со списаниями денег с карт,2017-12-04 17:32:44,0,75,50
ВТБ24 ответил на сообщения о проблемах при операциях с картами,2017-12-04 17:46:17,-74.4928240776062,50,-20
Сбербанк назвал главную киберугрозу в банковской сфере,2017-12-06 14:23:26,66.32751822471619,-50,5
Oracle поменяла условия работы с банками из санкционного списка,2017-12-06 21:00:25,-91.02463126182556,50,-20
«Ростех» заплатил Сбербанку миллиард для спасения завода-банкрота,2017-12-07 04:08:59,80.24447560310364,-30,-30
Чистая прибыль Сбербанка за 11 месяцев выросла на 29%,2017-12-07 08:38:49,99.66974258422852,80,75
В Херсоне взорвали гранату у банкомата «дочки» Сбербанка,2017-12-07 14:46:18,-98.30612540245056,Error_Evaluation_Gigachat,-20
Сбербанк нашел риски в возврате к «крабовым аукционам»,2017-12-07 19:07:33,-99.82472658157349,-50,-20
Сбербанк заявил о возможных ограничениях при проведении операций в Москве,2017-12-08 17:36:43,-99.68935251235962,-50,-40
Сбербанк рассказал о подготовке банкоматов к купюрам на 200 и 2 тыс. руб.,2017-12-12 07:42:16,0,50,30
Греф рассказал о причинах сбоя в Сбербанке,2017-12-12 14:07:16,0,50,-30
Греф ответил на критику проекта «Ладошки» Роскомнадзором,2017-12-12 15:50:07,-99.64295029640198,Error_Evaluation_Gigachat,5
Сбербанк лишили монополии на выплату военных пенсий,2017-12-13 11:13:14,-99.83139038085938,Error_Evaluation_Gigachat,-30
Сбербанк пообещал акционерам выплатить 1 трлн руб. дивидендов к 2020 году,2017-12-14 11:22:25,94.78411078453064,80,80
Греф рассказал о двух своих преемниках,2017-12-14 15:11:32,86.30806803703308,35,20
НБУ получил заявку от Паритетбанка на покупку «дочки» Сбербанка,2017-12-22 09:17:10,0,-30,30
Греф счел холодную войну «детской забавой» по сравнению с санкциями США,2017-12-24 20:43:13,0,Error_Evaluation_Gigachat,-20
"Сбербанк и «Транснефть» достигли соглашения в споре на 66,5 млрд руб.",2017-12-28 15:35:28,98.84263277053833,30,60
В Сбербанке ответили на сообщения о недостатке наличных в банкоматах,2017-12-29 19:41:07,0,25,5
"Суд прекратил дело по спору «Транснефти» со Сбербанком на 66,5 млрд руб.",2018-01-09 12:07:07,0,70,50
Сбербанк установил рекорд по объему ипотеки и потребкредитов,2018-01-15 07:47:14,99.80493783950806,80,75
Греф сравнил свои ощущения на посту главы Сбербанка с паранойей,2018-01-17 08:42:31,0,35,5
Сбербанк предупредил об увеличении угроз вирусов со «спящей» составляющей,2018-01-24 10:39:00,-99.8391330242157,-50,-20
Сбербанк заявил о резком притоке денег в Россию из-за опасения санкций,2018-02-12 13:24:41,-91.77014231681824,Error_Evaluation_Gigachat,50
Сбербанк внедрит выдачу наличных из касс магазинов в этом году,2018-02-13 13:29:11,99.3969202041626,75,50
Греф объяснил интерес Сбербанка к предложению о продаже турецкой «дочки»,2018-02-13 13:29:20,0,45,30
Сбербанк обдумает «отбеливание» 1200 клиентов из черного списка,2018-02-15 15:54:44,0,Error_Evaluation_Gigachat,30
Сбербанк предоставил «Системе» кредит для выплат «Башнефти»,2018-02-19 07:35:58,99.06356930732727,50,50
«Дочке» Сбербанка разрешили купить два отеля в Одессе,2018-02-20 12:41:34,97.22170829772949,Error_Evaluation_Gigachat,20
Суд ввел конкурсное производство у владельца «Технопарка Протон»,2018-02-20 15:01:27,-97.85970449447632,-75,-40
Сбербанк заменил роботом операторов контакт-центра,2018-02-26 08:36:50,0,-30,50
Терминалы Райффайзенбанка дважды сняли деньги у клиентов сторонних банков,2018-02-27 10:50:45,-99.65699911117554,-50,-30
Сбербанк подключился к кампании по выборам президента России,2018-02-27 18:55:16,0,Error_Evaluation_Gigachat,20
Сбербанк оценил влияние нового стандарта отчетности на капитал,2018-02-28 11:51:13,99.25393462181091,75,40
Сбербанк объяснил свое участие в предвыборной кампании,2018-02-28 13:14:00,0,Error_Evaluation_Gigachat,20
Компании из России подготовятся к передаче ЕС сведений об утечках данных,2018-02-28 21:01:55,0,35,20
В Сбербанке сообщили о согласии ЦБ на «отбеливание» черного списка,2018-03-01 09:30:07,-99.7569739818573,Error_Evaluation_Gigachat,50
Греф после послания Путина пообещал ипотеку от Сбербанка под 7%,2018-03-01 15:48:30,-84.70296263694763,Error_Evaluation_Gigachat,50
ЦБ назвал число исключенных из черных списков клиентов банков,2018-03-02 11:37:12,0,50,5
Порошенко продлил санкции против четырех «дочек» российских банков,2018-03-06 16:28:47,-99.71405267715454,-50,-20
«Система» заложила 16% акций МТС для обеспечения кредита Сбербанка,2018-03-06 21:13:19,-99.71117973327637,35,-30
Греф объявил о передаче оборонных кредитов Промсвязьбанку,2018-03-20 12:47:42,0,-50,20
Сбербанк и крупнейшая компания Хорватии урегулируют спор на €1 млрд,2018-03-21 18:51:52,0,80,50
Reuters узнал о попытках Эрдогана помешать продаже «дочки» Сбербанка,2018-03-22 16:22:58,-99.64332580566406,-50,-30
Шесть способов коммерческой слежки за пользователями,2018-03-23 07:00:07,0,Error_Evaluation_Gigachat,-20
НБУ отказал белорусскому Паритетбанку в покупке «дочки» Сбербанка,2018-03-27 12:14:11,-99.66616630554199,-50,-30
ФАС разрешила Сбербанку и «Яндексу» создать совместное предприятие,2018-04-04 15:27:48,0,75,70
Сбербанк снизил ставки по кредитованию для малого бизнеса,2018-04-05 11:30:52,0,-50,50
Dr.Web предупредил о нацеленном на клиентов Сбербанка вирусе,2018-04-05 14:56:05,-99.83294606208801,-50,-30
Сбербанк опроверг угрозу заражения смартфонов клиентов вирусом,2018-04-05 17:56:03,0,85,50
"Сбербанк оценил свои риски от санкций в более чем 0,5 трлн руб.",2018-04-09 18:34:18,-98.98149967193604,Error_Evaluation_Gigachat,-70
Сбербанк отложил размещение облигаций после обвала на рынке,2018-04-10 16:34:39,-99.53904151916504,-80,-50
Новым вице-президентом Сбербанка станет глава Alibaba в России,2018-04-16 09:02:56,0,50,50
Удвоение дивидендов добавило Сбербанку 340 млрд руб. к капитализации,2018-04-17 11:56:33,0,85,80
Сбербанк рассказал о судьбе займа UC Rusal,2018-04-17 12:30:57,0,25,5
Греф прокомментировал планы ввести ограничения на валютное кредитование,2018-04-17 13:12:03,0,-30,-20
СМИ узнали об угрозе созданному Сбербанком c Вексельбергом фонду,2018-04-23 08:40:09,-99.72339272499084,-75,-40
Британский суд согласовал экстрадицию основателя Agrokor,2018-04-23 12:34:56,0,-80,0
Сбербанк и ВТБ забраковали схемы передачи капитала в оборонный банк,2018-04-25 05:43:01,-93.55260133743286,-50,-30
Сбербанк разрешит снимать деньги в банкомате с помощью телефона,2018-04-28 13:58:17,0,75,70
Сбербанк резко снизил ставки по крупным потребительским кредитам,2018-05-03 08:01:36,-99.23287034034729,-75,50
Сбербанк не воспользовался поблажкой ЦБ по кредитам санкционным компаниям,2018-05-10 12:37:42,-99.51263666152954,-30,5
Сбербанк исключил Кудрина из кандидатов в члены наблюдательного совета,2018-05-14 15:23:57,0,-50,-30
Кейс Tekta Group: путешествие из Подмосковья в Москву,2018-05-15 12:46:05,0,25,5
Кейс группы DARS: как региональная компания может стать федеральной,2018-05-15 12:46:10,0,35,50
Кейс ГК «Основа»: как девелопер превращается в хай-тек компанию,2018-05-15 12:46:18,0,50,30
Сбербанк начнет обслуживать клиентов с состоянием от ₽100 млн в регионах,2018-05-17 05:00:32,99.1731345653534,75,50
В Ростове-на-Дону ограбили отделение Сбербанка,2018-05-17 15:14:46,-99.71631169319153,-80,-5
Рассказавший об отсутствии завтра гуру из Индии выступит на ПМЭФ,2018-05-21 18:18:12,0,25,5
«Яндекс» и Сбербанк запустили бета-версию «российского Amazon»,2018-05-21 19:57:57,98.58685731887817,85,75
Сбербанк продаст турецкую «дочку» группе из ОАЭ,2018-05-22 06:04:33,0,-50,30
Греф предсказал дальнейшее снижение ставок по ипотеке,2018-05-23 07:36:36,-99.67791438102722,80,20
Греф рассказал о сокращении присутствия Сбербанка в Европе,2018-05-23 09:44:28,0,-50,-30
Греф назвал отчет о «Газпроме» «безответственностью или провокацией»,2018-05-23 14:52:36,-62.00961470603943,Error_Evaluation_Gigachat,-20
Сбербанк заявил об отсутствии угроз из-за санкций по кредитам Rusal,2018-05-23 15:49:54,0,25,50
Назначен временный руководитель аналитиков Sberbank CIB,2018-05-24 08:46:26,0,25,5
«Никто не отвечает за результат»: монолог Андрея Макарова на ПМЭФ-2018,2018-05-25 09:00:46,0,35,0
В ННК рассказали об обсуждении со Сбербанком и ВТБ создания консорциума,2018-05-25 16:39:57,0,35,50
Директор Третьяковки пообещала защитить картину Репина после реставрации,2018-05-28 13:21:51,0,30,5
Сбербанк на четверть увеличил чистую прибыль за пять месяцев,2018-06-07 08:28:37,99.60619807243347,85,70
Многодетный ипотечник из Иваново рассказал о деталях общения с Путиным,2018-06-07 18:15:08,0,25,5
Cбербанк опустит базовую ставку по ипотеке ниже 9%,2018-06-08 08:55:19,-99.83023405075073,85,50
Греф назвал главные риски для развития Сбербанка,2018-06-08 11:27:25,-99.19238686561584,-30,5
Греф раскритиковал предложение ЦБ уравнять комиссии на денежные переводы,2018-06-08 15:19:08,0,75,-20
Госзаказчики потратили 200 млн руб. на VIP-пакеты на ЧМ-2018,2018-06-09 11:14:49,90.55910110473633,50,10
В работе трейдинговой платформы Сбербанка произошел сбой,2018-06-09 12:27:34,-99.47051405906677,-50,-30
Reuters узнал о планах первого зампреда Сбербанка уйти в отставку,2018-06-14 04:49:54,-98.85932207107544,-50,-30
Минфин допустил продажу государством части акций Сбербанка,2018-06-14 11:47:20,0,75,-30
Полетаев останется в Сбербанке в ранге советника Грефа,2018-06-14 12:26:30,96.72620296478271,25,5
ВТБ решил запустить финансовое медиа,2018-06-14 13:53:38,96.52622938156128,35,50
Как сыр в масле: «Молвест» готовился к импортозамещению с 2011 года,2018-06-18 10:41:53,0,75,50
Клубника круглый год: как выделиться на российском аграрном рынке,2018-06-18 11:29:10,73.14164638519287,50,40
Новый подход: как выращивать зелень в «космическом корабле»,2018-06-18 11:49:46,52.610862255096436,25,30
Белорусский банк снова попробует купить «дочку» Сбербанка на Украине,2018-06-25 15:03:28,0,Error_Evaluation_Gigachat,20
Сделки по-крупному: почему в России растет рынок слияний и поглощений,2018-06-28 23:30:40,98.68525862693787,50,50
Сбербанк рассказал о переводе своих клиентов-бюджетников на карты «Мир»,2018-06-30 14:52:24,0,30,50
Сбербанк не запустит биометрическую идентификацию клиентов с 1 июля,2018-06-30 18:56:51,0,-80,-20
Сбербанк оформил первую электронную закладную по ипотеке,2018-07-02 05:56:32,0,50,50
Счетная палата обнаружила нарушения Сбербанка по субсидированию кредитов,2018-07-03 10:08:43,-99.66805577278137,-75,-30
В Сбербанке опровергли нарушения по субсидированию кредитов,2018-07-03 11:31:40,-99.82678890228271,75,30
МВД задержало похищавшую деньги VIP-клиентов ОПГ из сотрудников Сбербанка,2018-07-03 11:32:03,-99.74380731582642,-80,-30
В Сбербанке рассчитали долю совершенных детьми киберпреступлений,2018-07-04 15:43:09,92.31672883033752,-25,5
Российские банки получат почти 50% крупнейшего хорватского ретейлера,2018-07-04 18:02:08,99.48504567146301,30,50
Греф назвал атаковавшую ПИР-банк хакерскую группировку,2018-07-06 08:29:38,0,Error_Evaluation_Gigachat,-20
Футуролог ​рассказал Грефу о последствиях абсолютной транспарентности,2018-07-06 08:58:07,-99.726402759552,25,5
ВТБ выиграл у Сбербанка тендер на бесконтактную оплату проезда в метро,2018-07-11 14:14:17,54.95103597640991,-50,50
Сбербанк подал заявку на регистрацию товарного знака для детей SberKids,2018-07-12 16:10:52,0,50,50
«Ведомости» узнали о тесте совместного проекта «Тинькофф» и Сбербанка,2018-07-13 02:03:10,0,50,50
Сбербанк и Тинькофф Банк запустили перевод денег по номеру телефона,2018-07-13 12:25:41,69.27246451377869,50,50
Сбербанк объяснил сбой в работе мобильного банка проведением техработ,2018-07-16 11:32:35,-99.58576560020447,25,-20
Катарцы за один день ЧМ потратили на Никольской ₽8 млн на четыре покупки,2018-07-17 17:46:46,0,25,5
Роскомнадзор призвал Сбербанк и ВТБ объяснить ситуацию с утечкой данных,2018-07-18 00:07:16,0,-50,-40
В России создадут единую систему мониторинга хакерских атак,2018-07-19 15:07:48,0,35,5
Глава Альфа-банка рассказал о сложностях борьбы со Сбербанком,2018-07-19 17:12:35,0,35,5
В лондонском суде оценили стоимость «Юлмарта»,2018-07-24 04:55:46,-99.52313303947449,35,5
Сбербанк назвал небезопасные для использования банковских карт страны,2018-07-28 05:41:13,-99.74884986877441,Error_Evaluation_Gigachat,-20
Сбербанк снизил ставки по потребительским кредитам,2018-08-01 08:57:30,0,75,40
Сбербанк на треть поднял ставки по крупным вкладам в долларах,2018-08-07 12:59:47,0,-50,50
«Роснефть» вновь стала самой дорогой компанией России,2018-08-07 16:23:31,88.75879645347595,50,70
Котировки Сбербанка упали до минимума с апреля на угрозе новых санкций,2018-08-08 11:14:51,-99.7973620891571,Error_Evaluation_Gigachat,-70
Бумаги Сбербанка на торгах в Лондоне подешевели почти на 8%,2018-08-08 23:08:50,-99.79748129844666,-80,-35
Акции ВТБ и Сбербанка упали на фоне объявления о новых санкциях США,2018-08-09 08:45:36,-99.76863861083984,-50,-70
Сбербанк сообщил о покупке россиянами валюты на $20 млн в день,2018-08-09 18:42:44,0,-50,5
Sberbank Investments получил акции Михайловского ГОКа в погашение кредита,2018-08-11 01:31:48,98.1056272983551,75,50
В работе «Сбербанк Онлайн» произошел сбой,2018-08-15 16:56:57,-99.75621700286865,-80,-30
СМИ узнали об обязательном для всех банкоматов в России требовании Visa,2018-08-16 21:16:05,-88.93341422080994,50,30
Сбербанк повысил прогноз по среднему курсу доллара до 2020 года,2018-08-23 15:39:46,99.73859190940857,-50,50
Сбербанк не будет снижать проценты по кредитам в ожидании роста ставки ЦБ,2018-08-23 16:11:05,0,50,30
Сбербанк впервые с декабря 2014 года поднял ставки по рублевым вкладам,2018-08-24 15:13:57,99.40932393074036,50,50
Фонд Сбербанка вложился в стартап по борьбе с отмыванием денег,2018-08-31 11:27:26,89.93788361549377,35,50
Греф пообещал создать банковские продукты со скидкой для пенсионеров,2018-09-09 11:26:30,96.36735916137695,80,50
Сбербанк подсчитал уровень зарплат молодых специалистов в России,2018-09-10 10:54:44,0,25,5
Сбербанк пообещал обжаловать арест акций «дочки» на Украине,2018-09-12 18:17:22,-98.81409406661987,Error_Evaluation_Gigachat,-20
ВТБ обвинил власти Украины в попытке неправомерного захвата активов банка,2018-09-13 08:33:33,-99.82064962387085,Error_Evaluation_Gigachat,-30
"Суд ЕС оставил в силе санкции против ВТБ, ВЭБа и Сбербанка",2018-09-13 09:08:57,-99.52012300491333,-80,-70
Сбербанк обогнал ЛУКОЙЛ по капитализации,2018-09-13 14:44:18,0,75,50
Акции Сбербанка подорожали почти на 9%,2018-09-13 15:48:15,98.95550012588501,85,75
На маркетплейсе «Яндекса» и Сбербанка начали продавать продукты,2018-09-17 08:49:13,98.36170673370361,25,50
"Минфин заложил в проект бюджета рост дивидендов Сбербанка в 1,5 раза",2018-09-19 09:58:31,0,80,70
Сбербанк стал главным кредитором Шереметьево после выкупа кредита у ВЭБа,2018-09-20 10:27:59,0,50,50
"Почему россияне забрали с валютных депозитов Сбербанка $1,2 млрд",2018-09-21 10:27:18,-99.58321452140808,-50,-30
"В Сбербанке прокомментировали сокращение валютных депозитов на $1,2 млрд",2018-09-21 16:17:30,-99.43832159042358,-50,-20
