title,published,KernAI_stock_news_distilbert,gigachat_score_only,deepseek_score
ВТБ заменит банкоматы Сбербанка в московском метро на свои,2017-11-26 08:10:52,0,80,30
ВТБ представил новый логотип,2017-12-11 18:50:32,0,25,5
Суд подтвердил долг сына Черномырдина перед «Северсталью» и Газпромбанком,2017-12-18 11:37:06,0,-50,0
«ФК Открытие» консолидировал 15% ВТБ,2018-01-17 12:56:39,51.53028964996338,30,30
Костин рассказал о возможном слиянии «ВТБ Страхования» с СОГАЗом,2018-01-22 10:53:25,0,-50,30
Глава ВТБ сравнил новые санкции США с объявлением войны,2018-01-23 12:55:07,0,Error_Evaluation_Gigachat,-70
Глава ВТБ рассказал о повлиявших на остановку приватизации банка санкциях,2018-01-23 16:19:58,0,Error_Evaluation_Gigachat,-30
Задорнов заявил о праве «Открытия» на два места в набсовете ВТБ,2018-01-24 05:31:51,0,30,5
ВТБ потерял две контрольные акции в Почта Банке,2018-01-24 06:36:22,-99.81836676597595,-50,-20
Китайская CEFC заложит весь покупаемый пакет «Роснефти» по кредиту ВТБ,2018-01-24 08:24:07,0,-75,30
ВТБ рассмотрит возможность покупки банка «Возрождение»,2018-01-24 08:46:55,97.6741075515747,50,50
Костин рассказал о журналистах с «промытыми мозгами» на Западе,2018-01-25 04:30:08,0,Error_Evaluation_Gigachat,0
Костин рассказал о реакции на возможное попадание под санкции США,2018-01-26 15:00:22,0,Error_Evaluation_Gigachat,-30
Уступили дорогу: почему ЕБРР продал крупнейший долговой актив в России,2018-02-01 21:17:55,-99.7784435749054,-30,-30
Костин назвал «кремлевский доклад» прелюдией к новым санкциям,2018-02-05 19:00:23,0,Error_Evaluation_Gigachat,-40
ВТБ решил вложить 30 млрд руб. в логистические центры «Почты России»,2018-02-06 15:12:52,99.41752552986145,75,50
Крупнейшие в России операторы наружной рекламы решили объединить бизнес,2018-02-08 16:55:38,98.71065616607666,30,50
Костин предрек продолжение сокращения числа российских банков,2018-02-09 08:52:22,0,-50,-20
ВТБ вместе с «Ростехом» поборются за индийскую Essar Steel,2018-02-12 18:33:52,97.21674919128418,75,50
Сбербанк снизил кредитные ставки,2018-02-13 13:43:23,-94.2159116268158,-50,50
Глава ВТБ заявил о поддержке Набиуллиной в расчистке банковского сектора,2018-02-15 11:44:39,98.59387874603271,Error_Evaluation_Gigachat,50
Галицкий продал ВТБ 29% акций «Магнита»,2018-02-16 05:48:51,-99.57102537155151,-50,30
ВТБ подтвердил участие в консорциуме по покупке индийской Essar Steel,2018-02-16 07:05:18,97.27523922920227,75,50
Глава ВТБ допустил негативное влияние сделки с «Магнитом» на акции банка,2018-02-16 07:22:10,-71.49124145507812,-50,-30
"Акции «Магнита» упали на 4,8% после сообщений о сделке с ВТБ",2018-02-16 07:58:51,-99.82773065567017,-50,-40
ВТБ оценил продолжительность владения акциями «Магнита»,2018-02-16 08:17:35,0,30,5
Глава «Деловой России» назвал грустной сделку Галицкого с ВТБ,2018-02-16 09:37:38,0,-50,-20
Глава ВТБ допустил возможность перехода части сотрудников в Промсвязьбанк,2018-02-16 09:40:53,0,-50,5
Галицкий не сдержал эмоции при объявлении о продаже «Магнита»,2018-02-16 10:36:55,0,-50,20
В Минфине допустили перепродажу акций «Магнита» после сделки с ВТБ,2018-02-16 10:50:32,0,-50,30
Совет директоров «Магнита» одобрил отставку Галицкого после сделки с ВТБ,2018-02-16 11:46:34,0,-75,-30
Краснодарский губернатор прокомментировал продажу ВТБ акций «Магнита»,2018-02-16 11:51:26,0,35,5
Глава Росимущества назвал «Магнит» квазигосударственной компанией,2018-02-16 12:15:11,0,25,50
Глава «Почты России» рассказал о деталях работы с «Магнитом»,2018-02-16 14:07:43,0,25,5
Галицкий написал прощальное письмо сотрудникам «Магнита»,2018-02-16 18:18:17,0,-80,-20
Названы основные банки по выдаче льготной ипотеки под 6%,2018-02-20 11:00:19,96.04914784431458,30,30
"ФАС получила ходатайство ВТБ о покупке 29,1% акций «Магнита»",2018-02-20 14:03:37,0,50,50
Почта Банк заплатит 5 млрд руб. за право работать в почтовых отделениях,2018-02-22 05:57:41,-98.6815094947815,30,50
ВТБ отчитался о росте чистой прибыли до более чем 120 млрд руб.,2018-02-26 09:51:19,99.6289849281311,80,80
ВТБ сообщил об отсутствии решения по слиянию страхового бизнеса с СОГАЗом,2018-02-26 16:23:01,0,25,0
Компании из России подготовятся к передаче ЕС сведений об утечках данных,2018-02-28 21:01:55,0,50,-20
ФАС одобрила покупку ВТБ акций «Магнита»,2018-03-12 09:50:32,90.15503525733948,50,50
Как Burger King в России сменил крупнейшего акционера,2018-03-13 17:32:07,0,25,5
ВТБ закрыл сделку по покупке доли в «Магните»,2018-03-15 12:38:41,97.02293872833252,75,50
Дочерний ВТБ БМ Банк объявил о прекращении деятельности на Украине,2018-03-19 13:43:00,-97.82966375350952,Error_Evaluation_Gigachat,-30
ВТБ выиграл у Сбербанка тендер на установку банкоматов в московском метро,2018-03-26 13:28:44,94.99779343605042,75,50
Основатель «Ленты» стал кандидатом в совет директоров «Магнита»,2018-03-26 15:19:52,79.94413375854492,25,30
"АЛРОСА получила гарантию в 8,5 млрд руб. от ВТБ для получения субсидии",2018-03-29 11:00:27,89.54999446868896,70,70
"Покупка «Магнита» помогла вырасти рынку слияний и поглощений в 2,5 раза",2018-03-30 13:07:39,99.7576892375946,30,70
Глава Росбанка решил вернуться в ВТБ,2018-04-04 08:07:56,0,50,5
ВТБ направит на выплату дивидендов 61% прибыли,2018-04-05 07:17:19,99.80485439300537,80,50
ВТБ сменил куратора реконструкции стадиона «Динамо»,2018-04-10 17:27:03,0,25,5
ВТБ намерен приобрести долю в ИТ-компании Алексея Ананьева,2018-04-11 14:46:58,91.12884402275085,50,50
Председатель правления «Открытия» Задорнов стал кандидатом в набсовет ВТБ,2018-04-16 18:24:42,0,50,5
ВТБ опроверг сообщения о сбоях в работе своих сервисов,2018-04-19 12:27:33,-95.56987881660461,50,50
Сбербанк и ВТБ забраковали схемы передачи капитала в оборонный банк,2018-04-25 05:43:01,-93.55260133743286,-50,-30
«Динамо» решило продать свою штаб-квартиру в Петровском парке,2018-05-08 13:37:24,0,-50,Error_Evaluation_DeepSeek
Михаил Дворкович стал вице-президентом ВТБ — куратором «Главкино»,2018-05-11 13:38:06,0,50,5
Костин выступил против закона о наказании за соблюдение западных санкций,2018-05-16 15:59:56,0,Error_Evaluation_Gigachat,-20
ВТБ подал иск о банкротстве бывшего совладельца «Трансаэро» Плешакова,2018-05-16 16:23:12,-99.46159720420837,-50,-30
Найденный мертвым Котлер оказался банкротом по иску ВТБ из-за ипотеки,2018-05-16 16:29:42,-99.58862662315369,-80,-30
"ВТБ продал долю в сети ресторанов Burger King за 4,6 млрд руб.",2018-05-17 11:13:55,0,25,30
ВТБ оценил свои риски из-за санкций более чем в 200 млрд руб.,2018-05-17 11:48:12,-99.81222748756409,Error_Evaluation_Gigachat,-40
Костин увидел сплочение россиян на фоне санкций,2018-05-23 13:16:21,97.74035215377808,Error_Evaluation_Gigachat,50
Основатель «Магнита» и замглавы Минэкономразвития не вошли в набсовет ВТБ,2018-05-23 21:19:43,0,50,-20
ВТБ продал почти половину своего пакета в «Магните»,2018-05-24 06:20:06,-99.81207251548767,-50,5
Александр Винокуров — РБК: «Магнит» в начале своего марафона»,2018-05-24 06:25:13,98.16888570785522,25,30
ВТБ пообещал реструктурировать долги «Главкино»,2018-05-24 06:51:45,-92.7479088306427,50,50
ВТБ не увидел у состоятельных клиентов тревоги из-за санкций,2018-05-24 11:48:32,-99.37141537666321,50,50
Анатолий Печатников — РБК: «Тревожности у состоятельных клиентов ВТБ нет»,2018-05-24 11:53:24,0,25,30
Костин рассказал о наличии в его сейфе планов «Б» и «В» из-за санкций,2018-05-25 09:59:05,0,Error_Evaluation_Gigachat,-20
ВТБ увеличил долю в попавшей под санкции En+,2018-05-25 14:29:31,0,30,50
В ННК рассказали об обсуждении со Сбербанком и ВТБ создания консорциума,2018-05-25 16:39:57,0,50,50
Чистая прибыль ВТБ в январе—апреле увеличилась почти вдвое,2018-05-31 11:30:48,99.08960461616516,80,80
ВТБ закрыла сделку по покупке ИТ-компании у экс-владельца Промсвязьбанка,2018-06-05 08:30:43,95.96357345581055,50,50
Суд обязал Виталия Черномырдина вернуть кредиторам проданный сыну Lexus,2018-06-05 13:58:03,0,-50,0
"Суд в Москве удовлетворил иск ВТБ к компании Фирташа на $46,2 млн",2018-06-05 22:14:45,0,50,5
ВТБ приготовился объявить о покупке «Возрождения»,2018-06-06 20:21:08,90.29713273048401,80,50
Услуги посредника: кто поможет ВТБ купить «Возрождение»,2018-06-07 10:11:05,99.58245754241943,50,50
ВТБ с партнерами оспорил итоги конкурса на строительство трамвайной линии,2018-06-14 05:00:32,-99.24537539482117,-50,-10
ВТБ решил запустить финансовое медиа,2018-06-14 13:53:38,96.52622938156128,50,30
Гражданская жена Захарченко подала в суд на ВТБ из-за ареста активов,2018-06-15 08:35:42,-99.81800317764282,Error_Evaluation_Gigachat,-10
Структура ВТБ отозвала жалобу на тендер по трамвайной линии в Петербурге,2018-06-15 12:58:31,-99.81459379196167,35,5
СМИ узнали о переговорах ВТБ и Alibaba по созданию СП,2018-06-19 10:02:11,0,50,50
Экс-глава «Пятерочки» стала руководить «Магнитом»,2018-06-22 07:03:18,97.57115840911865,75,40
Правительство определилось с банками для выплаты пенсий военным,2018-06-22 09:56:15,0,50,5
Сделки по-крупному: почему в России растет рынок слияний и поглощений,2018-06-28 23:30:40,98.68525862693787,50,50
Костин рассказал о продаже сербской «дочки» ВТБ за €10 млн,2018-07-04 20:49:19,0,-50,5
В ВТБ сообщили о техническом сбое в мобильном и интернет-банке,2018-07-10 11:56:26,-99.83421564102173,-50,-30
Член правления ВТБ станет главным управляющим директором Альфа-банка,2018-07-10 13:53:37,0,-50,5
ВТБ выиграл у Сбербанка тендер на бесконтактную оплату проезда в метро,2018-07-11 14:14:17,54.95103597640991,80,50
Роскомнадзор призвал Сбербанк и ВТБ объяснить ситуацию с утечкой данных,2018-07-18 00:07:16,0,-50,-40
Костин допустил срыв покупки «Возрождения» из-за ареста активов Ананьевых,2018-07-18 14:32:25,-97.43391275405884,-50,-30
ВТБ счел «нестандартные действия» причиной утечки данных в «Яндекс»,2018-07-18 19:15:18,0,-50,-20
Минфин рассказал о планах насчет принадлежащих «ФК Открытие» акций ВТБ,2018-07-19 09:17:13,0,50,30
США исключили из санкционного списка бывшую «дочку» ВТБ,2018-07-25 15:31:45,-98.6771285533905,80,50
ВТБ потребовал от структуры CEFC $170 млн по сделке с бумагами En+,2018-07-30 10:02:01,0,-50,-20
ВТБ начнет использовать робота-коллектора для сбора проблемных долгов,2018-07-31 13:59:55,0,-50,30
Котировки Сбербанка упали до минимума с апреля на угрозе новых санкций,2018-08-08 11:14:51,-99.7973620891571,Error_Evaluation_Gigachat,-70
"Ассоциация зимних олимпийских видов спорта проиграла суд ВТБ на ₽3,9 млрд",2018-08-08 12:01:11,-99.78014826774597,-50,-30
Бумаги Сбербанка на торгах в Лондоне подешевели почти на 8%,2018-08-08 23:08:50,-99.79748129844666,-75,-40
Акции ВТБ и Сбербанка упали на фоне объявления о новых санкциях США,2018-08-09 08:45:36,-99.76863861083984,-50,-70
ВТБ получил за долги долю в зерновом терминале в Новороссийске,2018-08-09 10:33:54,0,50,30
«Ведомости» узнали имя нового главы банка «Возрождение»,2018-08-10 07:35:51,0,25,5
ВТБ предупредил о временном отключении мобильного банка,2018-08-10 20:04:34,-99.85522627830505,-80,-30
ВТБ заявил о готовности участвовать в плане En+ по выходу из-под санкций,2018-08-13 08:49:42,0,50,50
ВТБ договорился о покупке банка «Возрождение»,2018-08-14 13:03:08,98.09274673461914,75,50
Суд в Лондоне повторно арестовал акции банка «Возрождение»,2018-08-17 16:49:14,-61.75661087036133,-50,-30
"ВТБ заплатит до 46,5 млн руб. за лоббирование поправок",2018-08-23 07:10:01,88.30258846282959,Error_Evaluation_Gigachat,-20
Предправления ВТБ Костин назвал экс-главу МИД Британии Джонсона «уродом»,2018-09-03 13:25:15,0,Error_Evaluation_Gigachat,-10
Кремль после слов Костина припомнил высказывания Джонсона в адрес Путина,2018-09-04 10:41:00,-91.90300703048706,Error_Evaluation_Gigachat,-20
Моисеев процитировал Высоцкого на вопрос о судьбе акций ВТБ у «Открытия»,2018-09-06 13:13:56,-97.73075580596924,35,5
Костин рассказал о планах ВТБ купить два региональных банка,2018-09-06 16:31:14,99.34877157211304,75,60
Костин предложил взять на вооружение России «идеологию Трампа»,2018-09-06 16:54:49,0,Error_Evaluation_Gigachat,5
Костин рассказал о судьбе долларовых вкладов в случае расширения санкций,2018-09-12 09:35:18,0,Error_Evaluation_Gigachat,-30
ВТБ обвинил власти Украины в попытке неправомерного захвата активов банка,2018-09-13 08:33:33,-99.82064962387085,Error_Evaluation_Gigachat,-30
"Суд ЕС оставил в силе санкции против ВТБ, ВЭБа и Сбербанка",2018-09-13 09:08:57,-99.52012300491333,-75,-70
ВТБ предупредил о недоступности ряда своих сервисов в ночь на воскресенье,2018-09-14 22:08:04,-99.8478353023529,-50,-20
"«Дочки» Сбербанка, ВТБ и ВЭБа на Украине обжаловали арест акций",2018-09-17 14:28:28,-96.1493194103241,Error_Evaluation_Gigachat,0
Сингапурский суд по требованию ВТБ отдал приказ о ликвидации «дочки» CEFC,2018-09-17 14:37:35,0,-80,-30
ВТБ помог снять арест с 36% акций банка «Возрождение»,2018-09-24 16:31:15,-70.6927478313446,75,50
Совет директоров ВТБ решил купить банк «Возрождение»,2018-09-25 16:19:55,94.8931097984314,50,50
ВТБ закрыл сделку по покупке банка «Возрождение»,2018-10-02 17:32:10,97.3016083240509,75,50
План по дедолларизации российской экономики. Главное,2018-10-04 18:00:51,0,-50,50
Bloomberg сообщил о надеждах ВТБ на помощь Путина в смягчении норм ЦБ,2018-10-05 11:59:07,94.03958916664124,Error_Evaluation_Gigachat,30
Украинская «дочка» ВТБ обжаловала взыскание $140 млн по иску Коломойского,2018-10-08 18:45:22,-98.88948202133179,50,-20
Сбербанк и ВТБ поборются за финансирование железной дороги в Заполярье,2018-10-17 06:01:06,90.60584306716919,75,50
«Ведомости» узнали о планах Сбербанка и ВТБ создать свою авиакомпанию,2018-10-18 05:49:14,0,25,30
Правительство допустило поддержку ВТБ из-за требований «Базеля III»,2018-10-18 12:00:12,0,75,40
Костин спрогнозировал уступки Минфина в вопросе дивидендов ВТБ,2018-10-23 15:14:11,0,50,50
Костин рассказал о роли ВТБ в выкупе «Трансконтейнера» у Магомедова,2018-10-23 16:05:41,0,50,50
ВТБ второй раз за месяц повысил ставки по валютным вкладам,2018-10-23 16:48:43,99.6733546257019,-50,30
ВТБ подал заявку на выкуп 100% Новороссийского комбината хлебопродуктов,2018-10-23 19:39:59,-60.99932789802551,50,50
Сбербанк не станет акционером создаваемой с ВТБ авиакомпании,2018-10-24 10:12:40,0,-50,0
Глава ВТБ рассказал о боязни банков Европы и Азии из-за санкций США,2018-10-25 12:53:22,0,Error_Evaluation_Gigachat,-30
Костин описал дедолларизацию фразой «не платформу поменять на шпильки»,2018-10-25 14:10:42,0,50,5
Вопреки ожиданиям: почему в сентябре замедлился отток валюты из банков,2018-10-25 20:33:25,0,50,50
ВТБ купит долю Магомедова в ОЗК,2018-10-26 10:27:30,99.397873878479,80,50
Альянс ВТБ с «Ростехом» проиграл тендер на покупку индийской Essar Steel,2018-10-26 13:00:14,0,-30,-20
Напрасные слова: продаст ли «Сумма» долю в Объединенной зерновой компании,2018-10-26 18:46:12,0,25,0
The Times сообщила об иске ВТБ к Дерипаске из-за долга в £100 млн,2018-10-29 13:50:30,-98.86587262153625,Error_Evaluation_Gigachat,-20
В руководство Альфа-банка пришли два топ-менеджера из госбанков,2018-10-31 14:30:22,92.5785481929779,35,30
СОГАЗ и ВТБ создали крупнейшего игрока на страховом рынке России,2018-10-31 17:29:20,99.15336966514587,75,50
Стала известна стоимость покупки ВТБ банка «Возрождение»,2018-11-02 15:49:19,0,30,30
ВТБ объявил о покупке второго за месяц регионального банка,2018-11-06 12:43:58,95.96511125564575,75,50
Reuters сообщил о переговорах «дочки» ВТБ по продаже гостиницы «Пекин»,2018-11-06 17:31:20,0,-30,5
Костин пообещал написать открытое письмо об участии в форуме в Давосе,2018-11-06 18:30:00,0,50,5
Нацбанк Украины отозвал лицензию у «дочки» ВТБ,2018-11-06 18:54:29,-99.72094893455505,Error_Evaluation_Gigachat,-40
Украинская «дочка» ВТБ ввела лимит на снятие наличных,2018-11-07 17:26:49,-99.69269633293152,Error_Evaluation_Gigachat,-30
ВТБ подтвердил стоимость покупки 85% банка «Возрождение»,2018-11-08 07:30:23,0,25,50
Reuters рассказал о деньгах ВТБ для покупки пакета в «Роснефти»,2018-11-09 11:47:10,0,75,50
ВТБ предложил СМИ спор на ₽1 млрд из-за денег на пакет акций «Роснефти»,2018-11-12 16:38:10,0,-50,20
Сечин опроверг кредит ВТБ катарскому фонду на покупку доли в «Роснефти»,2018-11-14 11:23:45,0,50,5
Димсам-размещение: зачем «РусГидро» занимает в офшорных юанях,2018-11-15 15:39:53,0,50,15
Сложная конструкция: кто консолидирует рынок наружной рекламы,2018-11-19 05:01:26,0,35,5
Риски из Венесуэлы: зачем Газпромбанк и ВТБ продают Еврофинанс Моснарбанк,2018-11-20 11:17:33,-64.77329134941101,-50,-30
ВТБ повысил ставки по вкладам для клиентов банка,2018-11-23 10:18:25,99.72654581069946,75,30
ВТБ пригрозил Порошенко иском в международный суд,2018-11-27 06:30:31,-99.66520667076111,Error_Evaluation_Gigachat,-20
Нацбанк Украины назвал «дочку» ВТБ неплатежеспособной,2018-11-27 18:29:16,0,Error_Evaluation_Gigachat,-70
ВТБ назвал технической ошибкой данные о кредите ЦАР на $12 млрд,2018-11-27 20:44:22,-99.77805018424988,75,5
Костин сравнил Украину с зазеркальем после ситуации с «дочкой» ВТБ,2018-11-28 09:01:06,98.01462292671204,Error_Evaluation_Gigachat,-20
Иностранными заемщиками ВТБ вместо ЦАР оказались резиденты Кипра,2018-11-28 11:23:08,0,25,-20
Путин рассказал об уходящем от России долларе,2018-11-28 11:52:09,0,Error_Evaluation_Gigachat,30
Путин ответил «куда вы так спешите» на вопрос о России после него,2018-11-28 12:11:28,0,Error_Evaluation_Gigachat,5
Костин заявил об интересе к Еврофинанс Моснарбанку инвестора в Казахстане,2018-11-28 15:25:45,0,35,50
Глава ВТБ заявил о неготовности покупать Альфа-банк в ближайшие три года,2018-11-28 16:24:31,0,30,0
Глава ВТБ обратился к инвесторам в костюме джедая,2018-11-28 19:01:00,0,35,30
ВТБ сократит капитал и свой штат в Лондоне перед Brexit,2018-11-30 12:38:44,-93.92325282096863,-50,-30
Казус Ванеева: как основатель «Евродона» потерял бизнес,2018-12-03 07:09:44,0,-50,-20
"Суд подтвердил взыскание $46,2 млн с компании Фирташа в пользу ВТБ",2018-12-03 13:17:51,99.21953678131104,-50,-30
В работе мобильного банка ВТБ произошел сбой,2018-12-10 13:36:59,-99.1929292678833,-50,-30
FT сообщила о переговорах по продаже Альфа-банка,2018-12-11 06:13:37,0,-80,25
СМИ назвали претендентов на украинскую «дочку» ВТБ,2018-12-13 01:49:18,0,Error_Evaluation_Gigachat,5
ВТБ заявил о планах поднять ставки по ипотеке из-за решения ЦБ,2018-12-14 15:04:41,0,-50,-20
Девелоперская компания ВТБ запланировала провести делистинг,2018-12-14 20:48:00,-99.74464178085327,-80,-20
Контроль над «СТС Медиа» перейдет Национальной медиа группе и ВТБ,2018-12-17 02:34:36,0,75,50
Нацбанк Украины отозвал лицензию у «дочки» ВТБ,2018-12-19 11:46:21,-99.72094893455505,Error_Evaluation_Gigachat,-40
Кандидат из компании сына Абрамовича выдвинут в совдир «Трансконтейнера»,2018-12-20 10:01:09,92.27787852287292,50,5
АФК «Система» и ВТБ объявили о создании крупного фармхолдинга,2018-12-28 08:05:46,90.57650566101074,50,60
"Иван Таврин потерял контроль над телеканалами СТС, «Домашний» и «Че»",2018-12-28 13:23:41,-99.80158805847168,-80,-30
Reuters узнал об аресте экс-банкиров Credit Suisse из-за аферы на $2 млрд,2019-01-03 23:16:45,-99.71840977668762,-50,-40
СМИ узнали об идее ВТБ и Сбербанка создать перевозчика на базе Utair,2019-01-09 22:37:27,0,50,30
Группа ВТБ передала долги брата вице-мэра Москвы структуре Сбербанка,2019-01-11 07:09:41,-98.08650612831116,-50,5
ВТБ и Сбербанк решили повысить ставки по ипотеке,2019-01-11 11:15:48,0,-50,-20
СМИ узнали об аресте на Кипре имущества украинского олигарха Фирташа,2019-01-15 23:49:26,0,Error_Evaluation_Gigachat,-20
Компания Фирташа прокомментировала арест активов на Кипре,2019-01-16 14:58:40,-91.15233421325684,-50,-30
ВТБ приобрел контрольный пакет в «Медиалогии»,2019-01-17 09:07:52,0,50,50
Глава «Почты России» купил квартиру площадью почти 400 кв. м в ипотеку,2019-01-18 14:53:17,62.73092031478882,25,0
Костин заявил о возможности полного контроля ВТБ над ФК «Динамо»,2019-01-21 20:18:06,0,50,50
Костин заявил о невозможности покупки Альфа-банка за счет бюджета,2019-01-22 15:18:56,0,50,5
"Суд признал долги компании группы «Сумма» на 8,5 млрд руб. перед ВТБ",2019-01-23 09:48:57,-77.95635461807251,-40,-40
ВТБ повысил ставки по рублевым вкладам,2019-01-23 11:46:59,0,80,30
ВТБ получил патент на систему расчетов и платежей на блокчейне,2019-01-23 11:47:33,92.60485768318176,85,75
Глава ВТБ предложил новый способ экономии капитала в рамках «Базеля III»,2019-01-23 12:06:15,0,75,50
Глава ВТБ назвал обязательной поддержку новой авиакомпании государством,2019-01-24 07:01:26,0,75,50
Костин сообщил о подготовке к продаже доли ВТБ в Tele2,2019-01-24 15:54:53,0,-50,30
Костин не увидел оснований называть себя банкиром Путина,2019-01-25 15:54:21,0,Error_Evaluation_Gigachat,5
Зачем валютные операции госучреждений передают в Казначейство,2019-01-27 21:00:08,0,25,5
ВТБ увеличил долю в капитале En+,2019-01-28 09:09:34,99.29397106170654,75,50
ВТБ создаст собственную экосистему,2019-01-28 15:31:24,96.75511121749878,75,50
Верховный суд Украины разрешил взыскивать с России за потери в Крыму,2019-01-29 13:31:44,0,Error_Evaluation_Gigachat,-20
РЖД допустили продажу контроля в «Трансконтейнере» через полгода,2019-02-01 14:00:08,0,35,50
В конгрессе решили проверить полученный от Deutsche Bank кредит ВТБ,2019-02-04 06:35:38,90.76814651489258,-50,-20
ВТБ обогнал Сбербанк в 4 раза по привлечению в декабре валюты у населения,2019-02-05 06:05:19,99.58463311195374,80,30
ВТБ вслед за Сбербанком и Альфа-банком повысил ставки по вкладам,2019-02-07 11:06:31,99.07506108283997,50,30
ВТБ получил право на принудительный выкуп акций «Возрождения»,2019-02-08 07:59:01,0,75,50
ВТБ стал владельцем почти половины акций Объединенной зерновой компании,2019-02-13 07:32:29,97.76948094367981,50,50
ВТБ купил Новороссийский зерновой терминал,2019-02-14 11:22:54,97.12995290756226,35,50
В ВТБ назвали сроки запуска своего виртуального мобильного оператора,2019-02-14 13:56:31,0,30,30
Костин объяснил покупку ВТБ зерновых активов Зиявудина Магомедова,2019-02-14 15:06:51,0,25,30
Глава ВТБ анонсировал продажу пакета в Tele2 «Ростелекому»,2019-02-14 15:17:48,0,50,30
ВТБ пообещал вывести «Динамо» в топ-5 клубов или расстаться с футболом,2019-02-14 15:28:26,99.38381314277649,80,5
«Коммерсантъ» назвал возможных покупателей банка «Возрождение» у ВТБ,2019-02-15 08:18:37,99.05074834823608,25,30
ВТБ не смог оспорить процедуру продажи виллы экс-владельца ТагАЗа,2019-02-18 14:23:39,0,-50,-20
Костин опроверг сообщения о возможной продаже банка «Возрождение»,2019-02-20 09:22:37,-53.37016582489014,25,50
ВТБ раскрыл доход от продажи страхового бизнеса СОГАЗу,2019-02-26 10:19:55,97.07480072975159,50,5
"ВТБ оценил зерновые активы Магомедова в 9,7 млрд руб.",2019-02-26 10:39:26,99.32451844215393,50,5
В работе мобильного банка ВТБ произошел сбой,2019-02-28 10:34:14,-99.1929292678833,-50,-30
Первый матч на новом стадионе «Динамо» отменили из-за плохого газона,2019-02-28 12:00:18,0,-50,-10
ВТБ не подключился к системе ЦБ для переводов по номеру телефона,2019-02-28 12:14:00,0,-75,-20
С новым долгом: глава ННК рефинансировал кредит на покупку Alliance Oil,2019-02-28 14:34:01,0,35,5
ВТБ снизил ставки по вкладам в валюте,2019-03-01 19:28:38,0,-50,15
Средняя ставка по вкладам достигла максимума с 2017 года,2019-03-04 18:08:52,99.63915944099426,-50,-20
Путин указал банкам «не накручивать» ставки по льготной ипотеке выше 6%,2019-03-05 12:11:53,0,Error_Evaluation_Gigachat,30
ВТБ купил долю Абрамовича в «Первом канале»,2019-03-07 08:21:29,95.73695659637451,25,30
Абрамович продал ВТБ долю в «Первом канале»,2019-03-07 16:51:20,-99.63828325271606,-50,5
«Ростелеком» договорился о покупке 100% Tele2,2019-03-12 13:29:36,99.6031105518341,80,50
Костин заявил о готовности ВТБ безвозмездно передать долю в «Еврофинансе»,2019-03-14 09:55:46,73.70602488517761,50,20
Костин подтвердил рефинансирование кредита Худайнатова,2019-03-14 10:12:20,0,50,50
Костин допустил вхождение ВТБ в «Ростелеком» с акциями Tele2,2019-03-14 11:03:03,99.49353337287903,50,50
ВТБ объявил выкуп акций «Возрождения» у миноритариев,2019-03-14 18:54:07,0,50,50
Газпромбанк вслед за ВТБ решил отдать долю в «Еврофинансе» правительству,2019-03-15 09:04:09,0,50,5
Из банковской ячейки в центре Москвы украли почти ₽28 млн,2019-03-21 06:49:11,-99.2175281047821,-90,-20
Адвокат экс-владельцев «Трансаэро» ответил на иск от ВТБ на 250 млрд руб.,2019-03-22 00:20:59,0,-75,-20
ВТБ подключился к системе переводов ЦБ по номеру телефона,2019-03-25 10:50:07,0,35,30
ВТБ окрылили успехи на рынке фастфуда,2019-03-26 21:00:07,99.68791007995605,50,50
«Почта России» разместит магазины Fix Price в своих отделениях,2019-04-10 06:02:25,94.5513904094696,25,35
ВТБ и фонд Ротенберга станут владельцами хоккейного клуба «Динамо»,2019-04-22 09:23:47,96.10193371772766,50,5
ВТБ сократил дивиденды из-за необходимости вливаний в капитал,2019-04-23 12:38:35,-95.83383798599243,-75,-40
"ВТБ запланировал нарастить число клиентов в 1,5 раза",2019-04-23 13:46:49,97.49557375907898,75,50
Суд приостановил иск ВТБ к экс-владельцам «Трансаэро» на 250 млрд руб.,2019-04-23 16:24:08,-98.22600483894348,80,5
ВТБ выкупит зерновой терминал в Тамани у украинского агрохолдинга,2019-04-24 04:02:36,99.48792457580566,Error_Evaluation_Gigachat,50
В работе онлайн-сервисов ВТБ произошел сбой,2019-05-08 14:17:04,-99.59931373596191,-50,-40
Акции ВТБ выросли на 10% за день,2019-05-23 17:38:33,99.7330904006958,100,50
ВТБ решил продать свою африканскую «дочку»,2019-05-28 07:06:18,0,-50,5
Костин раскритиковал проект о запрете госбанкам покупать частные,2019-05-31 09:07:31,-99.80005621910095,80,-30
Костин рассказал о плане борьбы со сбоями в приложении ВТБ,2019-06-05 12:40:03,0,50,5
Глава ВТБ пообещал больше «никого особо не покупать» на банковском рынке,2019-06-05 17:52:42,0,50,5
Костин предупредил о росте количества отказов по кредитам,2019-06-05 19:23:29,-99.83605742454529,-30,-40
Костин счел меры против Huawei и санкции доводами для отказа от доллара,2019-06-07 17:22:51,-98.05238246917725,Error_Evaluation_Gigachat,15
ВТБ купил зернового трейдера у сына вице-губернатора Кубани,2019-06-08 14:47:19,95.03934383392334,50,5
Костин поспорил с Задорновым о размере дивидендов ВТБ,2019-06-08 15:35:28,96.98660373687744,50,5
В работе онлайн-сервисов ВТБ произошел сбой,2019-06-11 12:27:40,-99.59931373596191,-50,-40
